,date,units
110673,2013-11-30,14
110674,2013-11-30,90
110675,2013-12-01,16
110676,2013-12-01,118
110677,2013-12-01,1
110678,2013-12-01,1
110679,2013-12-02,44
110680,2013-12-02,165
110681,2013-12-02,2
110682,2013-12-02,3
110683,2013-12-03,42
110684,2013-12-03,121
110685,2013-12-03,1
110686,2013-12-04,27
110687,2013-12-04,100
110688,2013-12-04,1
110689,2013-12-12,34
110690,2013-12-12,113
110691,2013-12-12,1
110692,2013-12-12,5
110693,2013-12-12,1
110694,2013-12-13,22
110695,2013-12-13,147
110696,2013-12-13,9
110697,2013-12-13,3
110698,2013-12-13,1
110699,2013-12-14,44
110700,2013-12-14,117
110701,2013-12-14,4
110702,2013-12-14,9
110703,2013-12-14,1
110704,2013-12-15,46
110705,2013-12-15,193
110706,2013-12-15,3
110707,2013-12-15,7
110708,2013-12-16,24
110709,2013-12-16,102
110710,2013-12-16,4
110711,2013-12-16,5
110712,2013-12-16,1
110713,2013-12-17,24
110714,2013-12-17,97
110715,2013-12-17,3
110716,2013-12-17,2
110717,2013-12-17,2
110718,2013-12-18,27
110719,2013-12-18,56
110720,2013-12-18,1
110721,2013-12-18,1
110722,2013-12-26,20
110723,2013-12-26,77
110724,2013-12-27,25
110725,2013-12-27,93
110726,2013-12-27,1
110727,2013-12-27,5
110728,2013-12-27,1
110729,2013-12-28,19
110730,2013-12-28,104
110731,2013-12-28,4
110732,2013-12-28,3
110733,2014-01-06,46
110734,2014-01-06,88
110735,2014-01-06,1
110736,2014-01-07,34
110737,2014-01-07,107
110738,2014-01-07,1
110739,2014-01-07,1
110740,2014-01-08,44
110741,2014-01-08,137
110742,2014-01-08,3
110743,2014-01-08,1
110744,2014-01-09,38
110745,2014-01-09,127
110746,2014-01-09,1
110747,2014-01-10,17
110748,2014-01-10,83
110749,2014-01-10,1
110750,2014-01-18,28
110751,2014-01-18,126
110752,2014-01-18,1
110753,2014-01-18,2
110754,2014-01-19,31
110755,2014-01-19,144
110756,2014-01-20,33
110757,2014-01-20,99
110758,2014-01-20,1
110759,2014-01-21,21
110760,2014-01-21,95
110761,2014-01-22,21
110762,2014-01-22,76
110763,2014-01-22,1
110764,2014-01-22,1
110765,2014-01-22,1
110766,2014-02-09,52
110767,2014-02-09,206
110768,2014-02-10,39
110769,2014-02-10,119
110770,2014-02-11,55
110771,2014-02-11,99
110772,2014-02-11,1
110773,2014-02-12,44
110774,2014-02-12,131
110775,2014-02-13,21
110776,2014-02-13,89
110777,2014-02-13,2
110778,2014-02-21,23
110779,2014-02-21,75
110780,2014-02-21,1
110781,2014-02-22,22
110782,2014-02-22,100
110783,2014-02-23,38
110784,2014-02-23,119
110785,2014-02-24,25
110786,2014-02-24,98
110787,2014-02-25,23
110788,2014-02-25,85
110789,2014-03-08,41
110790,2014-03-08,107
110791,2014-03-09,50
110792,2014-03-09,123
110793,2014-03-10,33
110794,2014-03-10,70
110795,2014-03-11,2
110796,2014-03-11,30
110797,2014-03-11,144
110798,2014-03-11,1
110799,2014-03-12,6
110800,2014-03-12,37
110801,2014-03-12,64
110802,2014-03-13,2
110803,2014-03-13,27
110804,2014-03-13,57
110805,2014-03-13,2
110806,2014-03-14,1
110807,2014-03-14,39
110808,2014-03-14,105
110809,2014-03-15,5
110810,2014-03-15,37
110811,2014-03-15,122
110812,2014-03-16,40
110813,2014-03-16,91
110814,2014-03-16,1
110815,2014-03-17,1
110816,2014-03-17,25
110817,2014-03-17,69
110818,2014-03-18,17
110819,2014-03-18,79
110820,2014-03-19,2
110821,2014-03-19,20
110822,2014-03-19,45
110823,2014-03-19,1
110824,2014-03-20,3
110825,2014-03-20,7
110826,2014-03-20,85
110827,2014-03-21,23
110828,2014-03-21,59
110829,2014-03-21,1
110830,2014-03-22,4
110831,2014-03-22,25
110832,2014-03-22,74
110833,2014-03-23,5
110834,2014-03-23,32
110835,2014-03-23,85
110836,2014-03-24,7
110837,2014-03-24,15
110838,2014-03-24,68
110839,2014-03-24,1
110840,2014-03-25,3
110841,2014-03-25,16
110842,2014-03-25,69
110843,2014-03-26,3
110844,2014-03-26,12
110845,2014-03-26,58
110846,2014-03-26,1
110847,2014-03-27,20
110848,2014-03-27,57
110849,2014-03-28,3
110850,2014-03-28,16
110851,2014-03-28,106
110852,2014-03-29,2
110853,2014-03-29,25
110854,2014-03-29,87
110855,2014-03-30,2
110856,2014-03-30,30
110857,2014-03-30,126
110858,2014-03-31,1
110859,2014-03-31,15
110860,2014-03-31,78
110861,2014-03-31,2
110862,2014-04-01,17
110863,2014-04-01,62
110864,2014-04-01,1
110865,2014-04-02,30
110866,2014-04-02,73
110867,2014-04-03,5
110868,2014-04-03,35
110869,2014-04-03,122
110870,2014-04-04,1
110871,2014-04-04,30
110872,2014-04-04,87
110873,2014-04-04,1
110874,2014-04-05,32
110875,2014-04-05,118
110876,2014-04-06,2
110877,2014-04-06,34
110878,2014-04-06,140
110879,2014-04-06,2
110880,2014-04-07,29
110881,2014-04-07,105
110882,2014-04-08,3
110883,2014-04-08,34
110884,2014-04-08,93
110885,2014-04-09,37
110886,2014-04-09,96
110887,2014-04-17,1
110888,2014-04-17,20
110889,2014-04-17,62
110890,2014-04-17,1
110891,2014-04-18,1
110892,2014-04-18,12
110893,2014-04-18,79
110894,2014-04-18,1
110895,2014-04-19,12
110896,2014-04-19,98
110897,2014-04-20,14
110898,2014-04-20,46
110899,2014-04-20,1
110900,2014-04-21,17
110901,2014-04-21,65
110902,2014-04-22,14
110903,2014-04-22,58
110904,2014-04-23,19
110905,2014-04-23,55
110906,2014-04-24,12
110907,2014-04-24,50
110908,2014-04-25,1
110909,2014-04-25,13
110910,2014-04-25,63
110911,2014-04-26,11
110912,2014-04-26,76
110913,2014-04-27,1
110914,2014-04-27,13
110915,2014-04-27,67
110916,2014-04-28,15
110917,2014-04-28,45
110918,2014-04-28,2
110919,2014-04-29,14
110920,2014-04-29,59
110921,2014-04-30,15
110922,2014-04-30,49
110923,2014-05-01,14
110924,2014-05-01,69
110925,2014-05-01,1
110926,2014-05-02,24
110927,2014-05-02,105
110928,2014-05-03,38
110929,2014-05-03,111
110930,2014-05-04,23
110931,2014-05-04,83
110932,2014-05-04,1
110933,2014-05-05,32
110934,2014-05-05,97
110935,2014-05-06,28
110936,2014-05-06,77
110937,2014-05-07,1
110938,2014-05-07,21
110939,2014-05-07,61
110940,2014-05-07,1
110941,2014-05-08,24
110942,2014-05-08,74
110943,2014-05-16,29
110944,2014-05-16,78
110945,2014-05-17,35
110946,2014-05-17,60
110947,2014-05-18,11
110948,2014-05-18,71
110949,2014-05-18,1
110950,2014-05-19,11
110951,2014-05-19,71
110952,2014-05-19,1
110953,2014-05-20,9
110954,2014-05-20,50
110955,2014-05-21,12
110956,2014-05-21,48
110957,2014-05-21,1
110958,2014-05-22,1
110959,2014-05-22,19
110960,2014-05-22,49
110961,2014-05-23,16
110962,2014-05-23,81
110963,2014-05-23,2
110964,2014-05-24,12
110965,2014-05-24,70
110966,2014-05-25,4
110967,2014-05-25,60
110968,2014-05-26,6
110969,2014-05-26,78
110970,2014-05-27,16
110971,2014-05-27,67
110972,2014-05-28,17
110973,2014-05-28,51
110974,2014-05-28,1
110975,2014-05-29,13
110976,2014-05-29,49
110977,2014-05-30,7
110978,2014-05-30,63
110979,2014-05-31,12
110980,2014-05-31,93
110981,2014-05-31,1
110982,2014-06-01,19
110983,2014-06-01,75
110984,2014-06-02,30
110985,2014-06-02,90
110986,2014-06-03,26
110987,2014-06-03,115
110988,2014-06-04,16
110989,2014-06-04,75
110990,2014-06-05,15
110991,2014-06-05,79
110992,2014-06-06,24
110993,2014-06-06,105
110994,2014-06-07,38
110995,2014-06-07,95
110996,2014-06-07,1
110997,2014-06-08,31
110998,2014-06-08,99
110999,2014-06-08,1
111000,2014-06-09,38
111001,2014-06-09,125
111002,2014-06-09,1
111003,2014-06-10,15
111004,2014-06-10,68
111005,2014-06-11,40
111006,2014-06-11,67
111007,2014-06-12,29
111008,2014-06-12,66
111009,2014-06-13,16
111010,2014-06-13,84
111011,2014-06-21,20
111012,2014-06-21,57
111013,2014-06-22,14
111014,2014-06-22,81
111015,2014-06-22,1
111016,2014-06-23,14
111017,2014-06-23,70
111018,2014-06-24,10
111019,2014-06-24,54
111020,2014-06-24,1
111021,2014-06-25,13
111022,2014-06-25,58
111023,2014-06-26,16
111024,2014-06-26,79
111025,2014-06-27,11
111026,2014-06-27,57
111027,2014-06-28,15
111028,2014-06-28,70
111029,2014-06-29,12
111030,2014-06-29,103
111031,2014-06-29,1
111032,2014-06-30,13
111033,2014-06-30,103
111034,2014-07-01,15
111035,2014-07-01,90
111036,2014-07-02,30
111037,2014-07-02,82
111038,2014-07-03,33
111039,2014-07-03,137
111040,2014-07-04,13
111041,2014-07-04,39
111042,2014-07-05,27
111043,2014-07-05,86
111044,2014-07-05,1
111045,2014-07-06,43
111046,2014-07-06,68
111047,2014-07-06,1
111048,2014-07-07,10
111049,2014-07-07,66
111050,2014-07-07,1
111051,2014-07-08,33
111052,2014-07-08,90
111053,2014-07-08,1
111054,2014-07-09,31
111055,2014-07-09,41
111056,2014-07-10,17
111057,2014-07-10,68
111058,2014-07-11,19
111059,2014-07-11,72
111060,2014-07-12,27
111061,2014-07-12,143
111062,2014-07-13,20
111063,2014-07-13,91
111064,2014-07-13,1
111065,2014-07-14,21
111066,2014-07-14,100
111067,2014-07-14,1
111068,2014-07-15,44
111069,2014-07-15,100
111070,2014-07-16,22
111071,2014-07-16,59
111072,2014-07-16,1
111073,2014-07-17,21
111074,2014-07-17,72
111075,2014-07-18,18
111076,2014-07-18,63
111077,2014-07-18,1
111078,2014-07-19,13
111079,2014-07-19,65
111080,2014-07-20,18
111081,2014-07-20,87
111082,2014-07-20,1
111083,2014-07-21,14
111084,2014-07-21,86
111085,2014-07-22,15
111086,2014-07-22,86
111087,2014-07-22,1
111088,2014-07-23,10
111089,2014-07-23,53
111090,2014-07-24,17
111091,2014-07-24,67
111092,2014-07-24,1
111093,2014-07-25,18
111094,2014-07-25,65
111095,2014-07-26,14
111096,2014-07-26,56
111097,2014-07-27,18
111098,2014-07-27,91
111099,2014-07-28,15
111100,2014-07-28,94
111101,2014-07-29,10
111102,2014-07-29,77
111103,2014-07-30,8
111104,2014-07-30,53
111105,2014-07-31,14
111106,2014-07-31,57
111107,2014-07-31,2
111108,2014-08-01,18
111109,2014-08-01,85
111110,2014-08-02,29
111111,2014-08-02,152
111112,2014-08-03,52
111113,2014-08-03,164
111114,2014-08-04,22
111115,2014-08-04,100
111116,2014-08-05,25
111117,2014-08-05,85
111118,2014-08-05,1
111119,2014-08-06,4
111120,2014-08-06,34
111121,2014-08-06,110
111122,2014-08-06,1
111123,2014-08-07,27
111124,2014-08-07,52
111125,2014-08-08,26
111126,2014-08-08,85
111127,2014-08-09,2
111128,2014-08-09,33
111129,2014-08-09,82
111130,2014-08-10,35
111131,2014-08-10,75
111132,2014-08-10,2
111133,2014-08-11,29
111134,2014-08-11,79
111135,2014-08-12,30
111136,2014-08-12,85
111137,2014-08-12,1
111138,2014-08-13,11
111139,2014-08-13,67
111140,2014-08-14,1
111141,2014-08-14,27
111142,2014-08-14,88
111143,2014-08-15,26
111144,2014-08-15,103
111145,2014-08-15,1
111146,2014-08-27,1
111147,2014-08-27,14
111148,2014-08-27,58
111149,2014-08-28,12
111150,2014-08-28,42
111151,2014-08-29,16
111152,2014-08-29,95
111153,2014-08-30,13
111154,2014-08-30,45
111155,2014-08-31,14
111156,2014-08-31,77
111157,2014-09-01,16
111158,2014-09-01,100
111159,2014-09-02,21
111160,2014-09-02,80
111161,2014-09-03,38
111162,2014-09-03,94
111163,2014-09-04,12
111164,2014-09-04,90
111165,2014-09-04,1
111166,2014-09-05,16
111167,2014-09-05,78
111168,2014-09-06,46
111169,2014-09-06,103
111170,2014-09-07,1
111171,2014-09-07,15
111172,2014-09-07,103
111173,2014-09-07,1
111174,2014-09-08,25
111175,2014-09-08,78
111176,2014-09-09,56
111177,2014-09-09,94
111178,2014-09-10,18
111179,2014-09-10,66
111180,2014-09-11,34
111181,2014-09-11,70
111182,2014-09-11,1
111183,2014-09-12,36
111184,2014-09-12,102
111185,2014-09-13,28
111186,2014-09-13,78
111187,2014-09-13,1
111188,2014-09-14,39
111189,2014-09-14,102
111190,2014-09-15,38
111191,2014-09-15,84
111192,2014-09-16,22
111193,2014-09-16,38
111194,2014-09-17,11
111195,2014-09-17,47
111196,2014-09-18,18
111197,2014-09-18,62
111198,2014-09-19,24
111199,2014-09-19,28
111200,2014-09-20,21
111201,2014-09-20,63
111202,2014-09-21,21
111203,2014-09-21,69
111204,2014-09-21,1
111205,2014-09-22,16
111206,2014-09-22,62
111207,2014-09-22,1
111208,2014-09-23,11
111209,2014-09-23,58
111210,2014-09-24,8
111211,2014-09-24,69
111212,2014-09-24,1
111213,2014-09-25,10
111214,2014-09-25,71
111215,2014-09-26,13
111216,2014-09-26,71
111217,2014-09-27,3
111218,2014-09-27,23
111219,2014-09-27,92
111220,2014-09-27,1
111221,2014-09-28,16
111222,2014-09-28,88
111223,2014-09-28,1
111224,2014-09-29,12
111225,2014-09-29,64
111226,2014-09-30,5
111227,2014-09-30,77
111228,2014-10-01,18
111229,2014-10-01,81
111230,2014-10-02,22
111231,2014-10-02,70
111232,2014-10-03,25
111233,2014-10-03,94
111234,2014-10-04,27
111235,2014-10-04,73
111236,2014-10-05,38
111237,2014-10-05,92
111238,2014-10-05,1
111239,2014-10-06,24
111240,2014-10-06,71
111241,2014-10-07,23
111242,2014-10-07,51
111243,2014-10-07,1
111244,2014-10-08,28
111245,2014-10-08,66
111246,2014-10-09,31
111247,2014-10-09,102
111248,2014-10-17,13
111249,2014-10-17,51
111250,2014-10-18,25
111251,2014-10-18,94
111252,2014-10-18,1
111253,2014-10-19,19
111254,2014-10-19,108
111255,2014-10-20,23
111256,2014-10-20,89
111257,2014-10-21,6
111258,2014-10-21,52
111259,2014-10-22,10
111260,2014-10-22,60
111261,2014-10-23,9
111262,2014-10-23,53
111263,2014-10-24,8
111264,2014-10-24,66
111265,2014-10-25,12
111266,2014-10-25,74
111267,2014-10-25,2
111268,2014-10-26,13
111269,2014-10-26,63
111270,2014-10-27,6
111271,2014-10-27,80
111272,2014-10-28,12
111273,2014-10-28,49
111274,2014-10-29,9
111275,2014-10-29,31
111276,2014-10-30,14
111277,2014-10-30,71
111278,2014-10-30,1
111279,2014-10-31,19
111280,2014-10-31,69
111281,2014-10-31,1
111282,2012-01-01,41
111283,2012-01-01,94
111284,2012-01-02,34
111285,2012-01-02,1
111286,2012-01-02,115
111287,2012-01-03,49
111288,2012-01-03,1
111289,2012-01-03,127
111290,2012-01-04,8
111291,2012-01-04,1
111292,2012-01-04,83
111293,2012-01-05,41
111294,2012-01-05,1
111295,2012-01-05,131
111296,2012-01-06,41
111297,2012-01-06,151
111298,2012-01-07,98
111299,2012-01-07,155
111300,2012-01-08,66
111301,2012-01-08,2
111302,2012-01-08,98
111303,2012-01-09,86
111304,2012-01-09,1
111305,2012-01-09,89
111306,2012-01-10,75
111307,2012-01-10,5
111308,2012-01-10,97
111309,2012-01-11,39
111310,2012-01-11,3
111311,2012-01-11,103
111312,2012-01-12,132
111313,2012-01-12,1
111314,2012-01-12,107
111315,2012-01-13,99
111316,2012-01-13,1
111317,2012-01-13,98
111318,2012-01-14,56
111319,2012-01-14,1
111320,2012-01-14,110
111321,2012-01-15,75
111322,2012-01-15,2
111323,2012-01-15,109
111324,2012-01-16,36
111325,2012-01-16,1
111326,2012-01-16,99
111327,2012-01-17,24
111328,2012-01-17,106
111329,2012-01-18,51
111330,2012-01-18,3
111331,2012-01-18,107
111332,2012-01-19,48
111333,2012-01-19,74
111334,2012-01-20,14
111335,2012-01-20,1
111336,2012-01-20,114
111337,2012-01-21,39
111338,2012-01-21,1
111339,2012-01-21,115
111340,2012-01-22,81
111341,2012-01-22,4
111342,2012-01-22,101
111343,2012-01-23,80
111344,2012-01-23,2
111345,2012-01-23,96
111346,2012-01-24,63
111347,2012-01-24,83
111348,2012-01-25,20
111349,2012-01-25,1
111350,2012-01-25,73
111351,2012-01-26,46
111352,2012-01-26,1
111353,2012-01-26,85
111354,2012-01-27,27
111355,2012-01-27,85
111356,2012-01-28,43
111357,2012-01-28,2
111358,2012-01-28,102
111359,2012-01-29,30
111360,2012-01-29,3
111361,2012-01-29,96
111362,2012-01-30,66
111363,2012-01-30,2
111364,2012-01-30,77
111365,2012-01-31,20
111366,2012-01-31,2
111367,2012-01-31,105
111368,2012-02-01,66
111369,2012-02-01,122
111370,2012-02-02,76
111371,2012-02-02,2
111372,2012-02-02,77
111373,2012-02-03,48
111374,2012-02-03,3
111375,2012-02-03,121
111376,2012-02-04,40
111377,2012-02-04,2
111378,2012-02-04,142
111379,2012-02-05,74
111380,2012-02-05,2
111381,2012-02-05,123
111382,2012-02-06,46
111383,2012-02-06,3
111384,2012-02-06,83
111385,2012-02-07,51
111386,2012-02-07,2
111387,2012-02-07,138
111388,2012-02-08,46
111389,2012-02-08,2
111390,2012-02-08,76
111391,2012-02-09,49
111392,2012-02-09,1
111393,2012-02-09,75
111394,2012-02-10,35
111395,2012-02-10,2
111396,2012-02-10,82
111397,2012-02-11,64
111398,2012-02-11,1
111399,2012-02-11,146
111400,2012-02-12,59
111401,2012-02-12,95
111402,2012-02-13,40
111403,2012-02-13,6
111404,2012-02-13,108
111405,2012-02-14,16
111406,2012-02-14,3
111407,2012-02-14,70
111408,2012-02-15,43
111409,2012-02-15,140
111410,2012-02-16,49
111411,2012-02-16,70
111412,2012-02-17,46
111413,2012-02-17,67
111414,2012-02-18,66
111415,2012-02-18,65
111416,2012-02-19,79
111417,2012-02-19,5
111418,2012-02-19,86
111419,2012-02-20,69
111420,2012-02-20,2
111421,2012-02-20,86
111422,2012-02-21,43
111423,2012-02-21,61
111424,2012-02-22,30
111425,2012-02-22,2
111426,2012-02-22,64
111427,2012-02-23,37
111428,2012-02-23,1
111429,2012-02-23,69
111430,2012-02-24,27
111431,2012-02-24,65
111432,2012-02-25,33
111433,2012-02-25,7
111434,2012-02-25,69
111435,2012-02-26,52
111436,2012-02-26,87
111437,2012-02-27,49
111438,2012-02-27,3
111439,2012-02-27,103
111440,2012-02-28,25
111441,2012-02-28,101
111442,2012-02-29,35
111443,2012-02-29,1
111444,2012-02-29,70
111445,2012-03-01,76
111446,2012-03-01,2
111447,2012-03-01,90
111448,2012-03-02,53
111449,2012-03-02,3
111450,2012-03-02,71
111451,2012-03-03,44
111452,2012-03-03,120
111453,2012-03-04,47
111454,2012-03-04,81
111455,2012-03-05,60
111456,2012-03-05,1
111457,2012-03-05,159
111458,2012-03-06,3
111459,2012-03-06,76
111460,2012-03-06,4
111461,2012-03-06,77
111462,2012-03-07,2
111463,2012-03-07,104
111464,2012-03-07,1
111465,2012-03-07,98
111466,2012-03-08,3
111467,2012-03-08,24
111468,2012-03-08,2
111469,2012-03-08,73
111470,2012-03-09,1
111471,2012-03-09,80
111472,2012-03-09,2
111473,2012-03-09,95
111474,2012-03-10,3
111475,2012-03-10,32
111476,2012-03-10,3
111477,2012-03-10,73
111478,2012-03-11,9
111479,2012-03-11,59
111480,2012-03-11,3
111481,2012-03-11,97
111482,2012-03-12,3
111483,2012-03-12,68
111484,2012-03-12,3
111485,2012-03-12,95
111486,2012-03-13,2
111487,2012-03-13,69
111488,2012-03-13,97
111489,2012-03-14,2
111490,2012-03-14,88
111491,2012-03-14,1
111492,2012-03-14,95
111493,2012-03-15,3
111494,2012-03-15,46
111495,2012-03-15,1
111496,2012-03-15,74
111497,2012-03-16,2
111498,2012-03-16,114
111499,2012-03-16,1
111500,2012-03-16,69
111501,2012-03-17,2
111502,2012-03-17,4
111503,2012-03-17,1
111504,2012-03-17,97
111505,2012-03-18,5
111506,2012-03-18,52
111507,2012-03-18,4
111508,2012-03-18,96
111509,2012-03-19,2
111510,2012-03-19,23
111511,2012-03-19,61
111512,2012-03-20,2
111513,2012-03-20,38
111514,2012-03-20,2
111515,2012-03-20,79
111516,2012-03-21,1
111517,2012-03-21,30
111518,2012-03-21,2
111519,2012-03-21,140
111520,2012-03-22,5
111521,2012-03-22,27
111522,2012-03-22,3
111523,2012-03-22,91
111524,2012-03-23,45
111525,2012-03-23,2
111526,2012-03-23,73
111527,2012-03-24,2
111528,2012-03-24,50
111529,2012-03-24,1
111530,2012-03-24,90
111531,2012-03-25,3
111532,2012-03-25,25
111533,2012-03-25,97
111534,2012-03-26,51
111535,2012-03-26,2
111536,2012-03-26,130
111537,2012-03-27,1
111538,2012-03-27,31
111539,2012-03-27,1
111540,2012-03-27,72
111541,2012-03-28,6
111542,2012-03-28,33
111543,2012-03-28,50
111544,2012-03-29,3
111545,2012-03-29,40
111546,2012-03-29,1
111547,2012-03-29,72
111548,2012-03-30,22
111549,2012-03-30,3
111550,2012-03-30,71
111551,2012-03-31,2
111552,2012-03-31,32
111553,2012-03-31,3
111554,2012-03-31,161
111555,2012-04-01,2
111556,2012-04-01,34
111557,2012-04-01,2
111558,2012-04-01,83
111559,2012-04-02,78
111560,2012-04-02,3
111561,2012-04-02,82
111562,2012-04-03,94
111563,2012-04-03,1
111564,2012-04-03,94
111565,2012-04-04,36
111566,2012-04-04,108
111567,2012-04-05,1
111568,2012-04-05,38
111569,2012-04-05,87
111570,2012-04-06,4
111571,2012-04-06,23
111572,2012-04-06,1
111573,2012-04-06,118
111574,2012-04-07,1
111575,2012-04-07,34
111576,2012-04-07,3
111577,2012-04-07,99
111578,2012-04-08,4
111579,2012-04-08,25
111580,2012-04-08,1
111581,2012-04-08,76
111582,2012-04-09,4
111583,2012-04-09,77
111584,2012-04-09,2
111585,2012-04-09,117
111586,2012-04-10,6
111587,2012-04-10,43
111588,2012-04-10,1
111589,2012-04-10,67
111590,2012-04-11,3
111591,2012-04-11,30
111592,2012-04-11,1
111593,2012-04-11,86
111594,2012-04-12,35
111595,2012-04-12,82
111596,2012-04-13,50
111597,2012-04-13,1
111598,2012-04-13,86
111599,2012-04-14,99
111600,2012-04-14,2
111601,2012-04-14,94
111602,2012-04-15,7
111603,2012-04-15,56
111604,2012-04-15,1
111605,2012-04-15,91
111606,2012-04-16,4
111607,2012-04-16,30
111608,2012-04-16,3
111609,2012-04-16,127
111610,2012-04-17,1
111611,2012-04-17,23
111612,2012-04-17,82
111613,2012-04-18,29
111614,2012-04-18,64
111615,2012-04-19,1
111616,2012-04-19,6
111617,2012-04-19,1
111618,2012-04-19,81
111619,2012-04-20,1
111620,2012-04-20,47
111621,2012-04-20,1
111622,2012-04-20,67
111623,2012-04-21,3
111624,2012-04-21,40
111625,2012-04-21,2
111626,2012-04-21,120
111627,2012-04-22,2
111628,2012-04-22,25
111629,2012-04-22,4
111630,2012-04-22,75
111631,2012-04-23,2
111632,2012-04-23,41
111633,2012-04-23,74
111634,2012-04-24,2
111635,2012-04-24,74
111636,2012-04-24,1
111637,2012-04-24,99
111638,2012-04-25,1
111639,2012-04-25,18
111640,2012-04-25,1
111641,2012-04-25,72
111642,2012-04-26,27
111643,2012-04-26,1
111644,2012-04-26,66
111645,2012-04-27,1
111646,2012-04-27,19
111647,2012-04-27,2
111648,2012-04-27,87
111649,2012-04-28,1
111650,2012-04-28,18
111651,2012-04-28,3
111652,2012-04-28,60
111653,2012-04-29,6
111654,2012-04-29,24
111655,2012-04-29,67
111656,2012-04-30,1
111657,2012-04-30,56
