,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
16051,15,2014-03-22,44,18,31,-5,22,28,34, 0,0546,1800,MO,  T,0.02,29.50,29.87, 2.8,24,5.5
16052,16,2014-03-22,55,25,40,M,24,33,25, 0,-,-,Not_MO,M,0.01,29.76,29.86, 6.4,26,9.6
16053,17,2014-03-22,59,43,51,M,29,41,14, 0,-,-,Not_MO,0.0,0.04,29.52,30.18,14.2,02,14.4
16054,18,2014-03-22,67,51,59,-1,46,52,6, 0,0629,1839,Not_MO,0.0,0.00,29.50,30.00, 7.1,01,9.3
16055,19,2014-03-22,39,23,31,-6,19,29,34, 0,0552,1805,Not_MO,  T,  T,29.46,30.18,11.9,31,12.4
16056,20,2014-03-22,67,52,60,M,50,54,5, 0,-,-,Not_MO,0.0,0.00,29.30,29.99, 6.1,36,8.9
16057,1,2014-03-23,43,17,30,M,11,27,35, 0,-,-,MO,M,0.00,29.80,29.98, 8.5,30,10.8
16058,2,2014-03-23,34,19,27,-10,12,25,38, 0,0546,1803,MO,0.0,0.00,28.84,29.96,10.7,30,12.0
16059,3,2014-03-23,49,30,40,-14,21,33,25, 0,0623,1837,MO,0.0,0.00,29.63,30.37,10.9,01,11.3
16060,4,2014-03-23,61,47,54,-10,42,48,11, 0,0632,1844,MO,0.0,0.00,29.51,30.19, 8.5,01,9.3
16061,5,2014-03-23,M,M,M,M,13,M,M,M,0543,1760,MO,M,M,M,29.97, 9.5,30,M
16062,6,2014-03-23,61,48,55,-6,44,49,10, 0,0631,1843,MO,0.0,  T,29.67,30.18,17.8,01,18.2
16063,7,2014-03-23,49,29,39,M,19,32,26, 0,-,-,MO,0.0,0.00,28.95,30.36, 9.9,01,11.5
16064,8,2014-03-23,65,50,58,M,50,53,7, 0,-,-,Not_MO,M,0.00,29.79,M, 8.7,36,8.8
16065,9,2014-03-23,25,9,17,M,6,15,48, 0,-,-,MO,M,0.00,29.66,30.48, 6.0,31,6.7
16066,10,2014-03-23,82,60,71,M,56,62,0, 6,0627,1840,MO,M,  T,29.95,29.98, 7.8,27,8.4
16067,11,2014-03-23,80,53,67, 4,56,60,0, 2,0627,1840,Not_MO,0.0,0.00,29.94,29.98, 6.2,28,6.9
16068,12,2014-03-23,83,59,71,M,55,62,0, 6,-,-,MO,0.0,  T,29.93,29.98, 5.6,28,6.3
16069,13,2014-03-23,59,17,38,M,10,29,27, 0,-,-,MO,M,0.00,24.26,30.14, 3.8,30,9.3
16070,14,2014-03-23,51,32,42,-11,19,33,23, 0,0630,1844,MO,0.0,0.00,28.92,30.34, 8.9,01,10.5
16071,15,2014-03-23,35,14,25,-11,12,23,40, 0,0544,1801,MO,0.0,0.00,29.57,29.98, 9.5,32,10.9
16072,16,2014-03-23,44,19,32,M,13,27,33, 0,-,-,MO,M,0.00,29.82,29.95, 7.8,30,10.3
16073,17,2014-03-23,51,32,42,M,23,34,23, 0,-,-,MO,0.0,0.00,29.68,30.38, 9.4,02,9.8
16074,18,2014-03-23,59,47,53,-7,31,43,12, 0,0628,1840,MO,0.0,0.00,29.73,30.24,11.3,02,11.6
16075,19,2014-03-23,29,16,23,-14,6,19,42, 0,0550,1806,MO,0.0,0.00,29.64,30.40, 7.7,33,8.1
16076,20,2014-03-23,59,44,52,M,33,44,13, 0,-,-,MO,0.0,0.00,29.52,30.23, 9.8,02,10.4
16077,1,2014-03-24,31,14,23,M,-2,17,42, 0,-,-,MO,M,0.00,29.96,30.13, 8.5,31,9.8
16078,2,2014-03-24,28,11,20,-17,-2,15,45, 0,0544,1804,MO,0.0,0.00,28.96,30.11, 9.6,31,10.6
16079,3,2014-03-24,61,26,44,-10,26,36,21, 0,0622,1838,MO,0.0,0.00,29.47,30.21, 3.9,36,8.3
16080,4,2014-03-24,66,50,58,-6,43,50,7, 0,0630,1844,MO,0.0,0.00,29.41,30.12, 1.0,10,2.7
16081,5,2014-03-24,M,M,M,M,-2,M,M,M,0541,1801,MO,M,M,M,30.12,11.1,31,M
16082,6,2014-03-24,65,45,55,-6,44,50,10, 0,0630,1844,MO,0.0,0.00,29.59,30.11, 3.4,04,5.6
16083,7,2014-03-24,65,33,49,M,24,38,16, 0,-,-,MO,0.0,0.00,28.78,30.18, 0.2,03,10.5
16084,8,2014-03-24,62,50,56,M,49,52,9, 0,-,-,Not_MO,M,0.00,29.75,M, 0.3,01,0.3
16085,9,2014-03-24,31,14,23,M,13,19,42, 0,-,-,Not_MO,M,0.01,29.42,30.25, 6.9,30,8.9
16086,10,2014-03-24,68,60,64,M,50,56,1, 0,0626,1840,MO,M,  T,30.03,30.05,16.0,03,16.7
16087,11,2014-03-24,64,56,60,-3,50,54,5, 0,0626,1841,MO,0.0,0.00,30.03,30.06,12.2,04,12.8
16088,12,2014-03-24,67,59,63,M,50,55,2, 0,-,-,Not_MO,0.0,  T,30.01,30.05,12.4,04,13.1
16089,13,2014-03-24,44,21,33,M,19,27,32, 0,-,-,MO,M,0.00,24.34,30.23, 2.5,02,4.6
16090,14,2014-03-24,66,28,47,-6,25,38,18, 0,0629,1844,Not_MO,0.0,0.00,28.77,30.17, 2.0,01,11.1
16091,15,2014-03-24,27,9,18,-18,0,14,47, 0,0543,1803,MO,0.0,0.00,29.72,30.11, 7.4,31,8.1
16092,16,2014-03-24,32,13,23,M,-1,17,42, 0,-,-,MO,M,0.00,29.98,30.10, 9.8,33,10.2
16093,17,2014-03-24,62,27,45,M,28,37,20, 0,-,-,MO,0.0,0.00,29.52,30.22, 2.7,03,6.2
16094,18,2014-03-24,67,41,54,-7,33,45,11, 0,0626,1841,MO,0.0,0.00,29.61,30.13, 1.7,08,4.4
16095,19,2014-03-24,35,18,27,-11,10,22,38, 0,0548,1807,Not_MO,0.4,0.01,29.42,30.24, 7.9,27,9.3
16096,20,2014-03-24,68,37,53,M,33,45,12, 0,-,-,MO,0.0,0.00,29.41,30.12, 1.8,09,3.5
16097,1,2014-03-25,38,16,27,M,7,22,38, 0,-,-,MO,M,0.00,29.93,30.07, 3.9,21,7.7
16098,2,2014-03-25,34,12,23,-14,7,20,42, 0,0543,1805,MO,0.0,0.00,28.92,30.04, 4.6,23,7.4
16099,3,2014-03-25,51,27,39,-15,23,33,26, 0,0620,1839,Not_MO,0.0,0.00,29.58,30.33, 4.4,01,8.1
16100,4,2014-03-25,69,44,57,-7,37,48,8, 0,0629,1845,MO,0.0,0.00,29.54,30.24, 2.9,05,5.2
16101,5,2014-03-25,M,M,M,M,7,M,M,M,0540,1802,MO,M,M,M,30.07, 4.5,20,M
16102,6,2014-03-25,68,37,53,-9,39,47,12, 0,0629,1844,MO,0.0,0.00,29.70,30.23, 6.1,03,7.7
16103,7,2014-03-25,56,28,42,M,23,35,23, 0,-,-,MO,0.0,0.00,28.89,30.31, 2.5,07,5.2
16104,8,2014-03-25,69,43,56,M,43,50,9, 0,-,-,Not_MO,M,0.00,29.86,M, 1.7,03,2.0
16105,9,2014-03-25,24,10,17,M,3,14,48, 0,-,-,MO,M,0.00,29.46,30.27,12.1,32,12.6
16106,10,2014-03-25,76,51,64,M,40,52,1, 0,0625,1841,MO,M,0.00,29.87,29.91,13.8,31,15.0
16107,11,2014-03-25,73,47,60,-3,40,51,5, 0,0625,1841,MO,0.0,  T,29.86,29.92,12.1,31,13.5
16108,12,2014-03-25,76,50,63,M,41,53,2, 0,-,-,MO,0.0,0.00,29.85,29.91,12.6,31,14.2
16109,13,2014-03-25,63,18,41,M,20,32,24, 0,-,-,MO,M,0.00,24.18,30.04, 4.1,15,6.9
16110,14,2014-03-25,58,29,44,-10,24,37,21, 0,0627,1845,MO,0.0,0.00,28.87,30.29, 3.7,03,7.3
16111,15,2014-03-25,34,5,20,-17,9,18,45, 0,0541,1804,MO,0.0,0.00,29.68,30.06, 2.3,22,4.3
16112,16,2014-03-25,37,15,26,M,9,23,39, 0,-,-,MO,M,  T,29.96,30.05, 2.7,17,7.3
16113,17,2014-03-25,53,28,41,M,25,35,24, 0,-,-,Not_MO,0.0,0.00,29.64,30.35, 3.7,05,5.4
16114,18,2014-03-25,64,43,54,-7,25,41,11, 0,0625,1842,MO,0.0,0.00,29.75,30.28, 7.4,06,9.5
16115,19,2014-03-25,27,17,22,-16,6,18,43, 0,0547,1808,MO,0.0,0.00,29.38,30.15,12.0,30,12.6
16116,20,2014-03-25,64,40,52,M,26,42,13, 0,-,-,MO,0.0,0.00,29.54,30.27, 5.8,07,7.8
16117,1,2014-03-26,33,21,27,M,6,23,38, 0,-,-,MO,M,0.00,29.59,29.78,17.6,33,19.4
16118,2,2014-03-26,31,17,24,-14,5,20,41, 0,0541,1806,MO,0.0,0.00,28.64,29.78,17.5,33,20.8
16119,3,2014-03-26,54,34,44,-11,30,39,21, 0,0619,1839,Not_MO,0.0,0.18,29.24,30.03,16.5,16,17.0
16120,4,2014-03-26,66,54,60,-4,48,53,5, 0,0628,1845,Not_MO,0.0,  T,29.34,30.06, 9.2,16,10.0
16121,5,2014-03-26,M,M,M,M,7,M,M,M,0538,1803,MO,M,M,M,29.74,21.5,33,M
16122,6,2014-03-26,68,51,60,-2,49,54,5, 0,0628,1845,Not_MO,0.0,  T,29.54,30.07,13.5,16,13.8
16123,7,2014-03-26,56,42,49,M,34,41,16, 0,-,-,Not_MO,0.0,0.21,28.51,29.95,24.3,16,24.6
16124,8,2014-03-26,65,52,59,M,54,56,6, 0,-,-,Not_MO,M,0.05,29.75,M, 6.4,15,5.9
16125,9,2014-03-26,40,11,26,M,16,25,39, 0,-,-,MO,M,0.00,29.08,29.92,15.7,15,15.8
16126,10,2014-03-26,60,42,51,M,22,40,14, 0,0624,1842,MO,M,0.00,30.22,30.27, 5.8,36,10.9
16127,11,2014-03-26,59,36,48,-15,26,38,17, 0,0624,1842,MO,0.0,0.00,30.22,30.27, 3.0,35,6.2
16128,12,2014-03-26,58,40,49,M,27,40,16, 0,-,-,MO,0.0,0.00,30.21,30.27, 5.0,35,7.6
16129,13,2014-03-26,65,33,49,M,18,37,16, 0,-,-,MO,M,0.00,23.78,29.44,11.8,23,12.8
16130,14,2014-03-26,56,37,47,-7,36,41,18, 0,0626,1846,Not_MO,0.0,0.25,28.51,29.96,18.9,16,19.1
16131,15,2014-03-26,31,19,25,-12,9,21,40, 0,0539,1805,MO,0.0,0.00,29.41,29.82,17.0,33,17.9
16132,16,2014-03-26,34,22,28,M,7,23,37, 0,-,-,Not_MO,M,  T,29.60,29.73,19.0,33,21.7
16133,17,2014-03-26,55,32,44,M,32,40,21, 0,-,-,Not_MO,0.0,0.22,29.31,30.05,11.3,17,11.7
16134,18,2014-03-26,62,46,54,-7,39,47,11, 0,0624,1842,Not_MO,0.0,0.02,29.49,30.05,16.3,15,17.1
16135,19,2014-03-26,38,15,27,-11,11,23,38, 0,0545,1809,MO,0.0,0.00,29.37,30.18, 8.4,19,10.2
16136,20,2014-03-26,63,40,52,M,40,47,13, 0,-,-,Not_MO,0.0,0.02,29.28,30.04,12.5,15,12.8
16137,1,2014-03-27,43,19,31,M,-1,23,34, 0,-,-,MO,M,0.00,30.06,30.25, 9.0,27,10.6
16138,2,2014-03-27,40,15,28,-10,2,21,37, 0,0539,1807,MO,0.0,0.00,29.08,M,10.2,27,12.7
16139,3,2014-03-27,81,50,66,11,44,53,0, 1,0617,1840,MO,0.0,0.00,28.94,29.65,14.5,19,22.6
16140,4,2014-03-27,82,61,72, 7,62,65,0, 7,0627,1846,Not_MO,0.0,0.01,29.10,29.82, 6.1,17,7.5
16141,5,2014-03-27,M,M,M,M,2,M,M,M,0536,1804,MO,M,M,M,30.26,10.2,26,M
16142,6,2014-03-27,80,62,71, 9,63,65,0, 6,0626,1846,Not_MO,0.0,  T,29.26,29.81,12.8,18,12.9
16143,7,2014-03-27,81,53,67,M,41,53,0, 2,-,-,MO,0.0,0.00,28.29,29.65,12.0,21,21.4
16144,8,2014-03-27,77,63,70,M,67,68,0, 5,-,-,Not_MO,M,0.02,29.48,M, 9.1,17,9.5
16145,9,2014-03-27,40,31,36,M,31,33,29, 0,-,-,Not_MO,M,0.37,28.82,M, 2.8,08,10.4
16146,10,2014-03-27,70,52,61,M,46,54,4, 0,0622,1842,MO,M,0.00,30.28,30.30, 7.3,11,8.6
16147,11,2014-03-27,68,41,55,-8,47,51,10, 0,0622,1842,MO,0.0,0.00,30.27,30.31, 5.1,11,5.7
16148,12,2014-03-27,69,44,57,M,47,53,8, 0,-,-,MO,0.0,0.00,30.27,30.31, 4.8,12,5.4
16149,13,2014-03-27,55,34,45,M,19,34,20, 0,-,-,MO,M,0.00,23.92,29.59, 7.8,32,10.8
16150,14,2014-03-27,82,56,69,15,43,54,0, 4,0624,1847,MO,0.0,0.00,28.28,29.65,11.2,21,21.2
16151,15,2014-03-27,39,16,28,-9,4,22,37, 0,0537,1806,MO,0.0,0.00,29.81,30.22, 7.0,28,10.2
16152,16,2014-03-27,45,20,33,M,3,24,32, 0,-,-,MO,M,0.00,30.08,30.22, 8.0,27,11.0
16153,17,2014-03-27,82,54,68,M,46,55,0, 3,-,-,MO,0.0,0.00,29.00,29.69,11.9,20,16.7
16154,18,2014-03-27,82,58,70, 8,59,62,0, 5,0622,1843,Not_MO,0.0,0.04,29.22,29.76,13.5,18,13.8
16155,19,2014-03-27,49,35,42, 3,34,38,23, 0,0543,1811,Not_MO,  T,0.46,28.86,29.68,12.7,19,13.0
16156,20,2014-03-27,82,58,70,M,59,63,0, 5,-,-,Not_MO,0.0,  T,29.03,29.76,10.6,17,11.3
16157,1,2014-03-28,56,35,46,M,33,40,19, 0,-,-,Not_MO,M,0.03,29.92,30.06, 9.0,21,9.4
16158,2,2014-03-28,51,31,41, 3,36,39,24, 0,0538,1808,Not_MO,0.0,0.11,28.96,30.06,14.5,23,15.0
16159,3,2014-03-28,56,38,47,-8,37,43,18, 0,0616,1841,Not_MO,0.0,0.04,29.28,29.97,10.6,01,11.1
16160,4,2014-03-28,89,63,76,11,59,65,0,11,0625,1847,Not_MO,0.0,0.00,29.16,29.81, 0.6,06,5.0
16161,5,2014-03-28,M,M,M,M,38,M,M,M,0535,1805,MO,M,M,M,30.08,18.7,20,M
16162,6,2014-03-28,90,59,75,12,61,65,0,10,0625,1846,Not_MO,0.0,0.00,29.31,29.80, 0.4,09,7.8
16163,7,2014-03-28,58,38,48,M,33,42,17, 0,-,-,MO,0.0,0.00,28.62,29.96,13.7,02,14.4
16164,8,2014-03-28,85,60,73,M,66,68,0, 8,-,-,Not_MO,M,0.20,29.45,M, 2.5,20,3.6
16165,9,2014-03-28,37,26,32,M,18,28,33, 0,-,-,MO,M,0.00,29.37,30.10, 8.3,34,9.2
16166,10,2014-03-28,81,62,72,M,61,64,0, 7,0621,1843,Not_MO,M,0.45,30.11,30.11, 6.9,15,7.6
16167,11,2014-03-28,81,52,67, 3,61,63,0, 2,0621,1843,Not_MO,0.0,0.26,30.10,30.12, 5.9,15,6.4
16168,12,2014-03-28,81,57,69,M,60,64,0, 4,-,-,Not_MO,0.0,0.17,30.09,30.12, 7.9,15,8.1
16169,13,2014-03-28,52,28,40,M,16,31,25, 0,-,-,MO,M,  T,24.24,30.04, 4.5,29,11.4
16170,14,2014-03-28,60,44,52,-3,35,44,13, 0,0623,1848,MO,0.0,0.00,28.59,29.94,14.9,01,15.7
16171,15,2014-03-28,47,32,40, 2,33,37,25, 0,0536,1807,Not_MO,  T,0.16,29.66,30.03, 4.5,18,5.7
16172,16,2014-03-28,60,36,48,M,36,42,17, 0,-,-,Not_MO,M,0.02,29.96,30.04,11.6,22,11.9
16173,17,2014-03-28,56,42,49,M,37,44,16, 0,-,-,Not_MO,0.0,0.02,29.34,29.99, 8.9,02,9.2
16174,18,2014-03-28,82,53,68, 6,56,61,0, 3,0621,1844,Not_MO,0.0,0.01,29.34,29.82, 1.9,34,11.1
16175,19,2014-03-28,50,32,41, 2,30,34,24, 0,0541,1812,Not_MO,0.1,0.15,29.28,29.98, 5.5,01,10.3
16176,20,2014-03-28,84,53,69,M,57,62,0, 4,-,-,Not_MO,0.0,0.01,29.14,29.82, 3.2,35,8.5
16177,1,2014-03-29,50,39,45,M,37,41,20, 0,-,-,Not_MO,M,0.56,30.00,30.16, 6.0,05,9.5
16178,2,2014-03-29,50,36,43, 4,37,40,22, 0,0536,1810,Not_MO,0.0,1.04,29.03,30.12, 6.3,04,11.0
16179,3,2014-03-29,66,31,49,-7,37,44,16, 0,0614,1842,Not_MO,0.0,0.00,29.50,30.22, 2.7,02,5.9
16180,4,2014-03-29,77,51,64,-1,40,52,1, 0,0624,1847,MO,0.0,0.00,29.50,30.17, 2.8,36,4.9
16181,5,2014-03-29,M,M,M,M,38,M,M,M,0533,1806,MO,M,M,M,30.14, 9.0,05,M
16182,6,2014-03-29,77,44,61,-2,43,52,4, 0,0624,1847,MO,0.0,0.00,29.66,30.16, 9.7,02,10.4
16183,7,2014-03-29,72,33,53,M,28,43,12, 0,-,-,Not_MO,0.0,0.00,28.84,30.21, 1.6,13,5.0
16184,8,2014-03-29,76,52,64,M,49,55,1, 0,-,-,MO,M,0.00,29.80,M, 6.2,01,7.1
16185,9,2014-03-29,42,21,32,M,19,28,33, 0,-,-,MO,M,0.00,29.42,30.21, 5.2,14,6.5
16186,10,2014-03-29,79,66,73,M,65,67,0, 8,0620,1844,Not_MO,M,0.89,29.90,29.90, 8.9,21,11.0
16187,11,2014-03-29,79,63,71, 7,65,66,0, 6,0620,1844,Not_MO,0.0,0.56,29.88,29.90, 7.5,21,10.6
16188,12,2014-03-29,78,66,72,M,64,67,0, 7,-,-,Not_MO,0.0,0.88,29.88,29.91, 7.5,22,9.6
16189,13,2014-03-29,66,29,48,M,8,34,17, 0,-,-,MO,M,0.00,24.21,30.00, 3.8,21,7.8
16190,14,2014-03-29,73,36,55, 0,30,44,10, 0,0622,1848,Not_MO,0.0,0.00,28.83,30.20, 2.0,02,5.7
16191,15,2014-03-29,48,32,40, 2,35,38,25, 0,0534,1809,Not_MO,0.0,0.39,29.78,30.16, 2.0,05,5.3
16192,16,2014-03-29,51,39,45,M,38,41,20, 0,-,-,Not_MO,M,0.83,30.03,30.13, 6.0,03,9.2
16193,17,2014-03-29,68,36,52,M,36,44,13, 0,-,-,Not_MO,0.0,0.00,29.56,30.23, 2.4,03,3.0
16194,18,2014-03-29,75,46,61,-1,36,49,4, 0,0620,1845,MO,0.0,0.00,29.68,30.18, 5.1,36,7.7
16195,19,2014-03-29,38,28,33,-6,24,30,32, 0,0539,1813,MO,0.0,0.00,29.49,30.22,10.4,03,10.8
16196,20,2014-03-29,76,47,62,M,36,49,3, 0,-,-,MO,0.0,0.00,29.49,30.17, 6.6,35,8.3
16197,1,2014-03-30,40,35,38,M,35,37,27, 0,-,-,Not_MO,M,1.81,29.59,29.74,16.0,03,16.7
16198,2,2014-03-30,37,33,35,-4,35,36,30, 0,0534,1811,Not_MO,0.0,2.13,28.61,29.68,14.9,04,15.0
16199,3,2014-03-30,76,44,60, 4,38,50,5, 0,0613,1843,MO,0.0,0.00,29.26,30.02,14.9,16,15.0
16200,4,2014-03-30,79,45,62,-3,44,53,3, 0,0623,1848,MO,0.0,0.00,29.39,30.11, 7.2,16,7.6
16201,5,2014-03-30,M,M,M,M,37,M,M,M,0531,1808,MO,M,M,M,29.69,17.0,02,M
16202,6,2014-03-30,79,39,59,-4,45,53,6, 0,0623,1848,MO,0.0,0.00,29.57,30.11, 9.9,16,10.9
16203,7,2014-03-30,79,50,65,M,31,48,0, 0,-,-,MO,0.0,0.00,28.57,29.97,22.9,18,23.3
16204,8,2014-03-30,77,46,62,M,50,55,3, 0,-,-,MO,M,0.00,29.79,M, 4.8,16,5.4
16205,9,2014-03-30,58,33,46,M,34,41,19, 0,-,-,Not_MO,M,0.00,29.08,29.89, 10.0,15,10.6
16206,10,2014-03-30,75,53,64,M,39,51,1, 0,0619,1844,MO,M,0.00,29.96,30.01,10.3,30,10.7
16207,11,2014-03-30,72,47,60,-4,41,50,5, 0,0619,1844,MO,0.0,0.00,29.96,30.01,11.0,30,11.2
16208,12,2014-03-30,74,52,63,M,41,51,2, 0,-,-,MO,0.0,0.00,29.94,30.01,11.0,30,11.1
16209,13,2014-03-30,68,43,56,M,14,38,9, 0,-,-,Not_MO,M,  T,23.93,29.59,19.1,21,20.1
16210,14,2014-03-30,80,46,63, 8,34,49,2, 0,0620,1849,MO,0.0,0.00,28.58,29.98,18.9,17,19.2
16211,15,2014-03-30,38,35,37,-1,34,35,28, 0,0532,1810,Not_MO,0.0,1.20,29.41,29.77, 9.7,02,10.1
16212,16,2014-03-30,40,35,38,M,36,37,27, 0,-,-,Not_MO,M,2.01,29.60,29.69,17.1,02,17.3
16213,17,2014-03-30,78,37,58,M,35,48,7, 0,-,-,MO,0.0,0.00,29.34,30.06, 9.2,17,9.3
16214,18,2014-03-30,79,49,64, 2,37,51,1, 0,0618,1845,MO,0.0,0.00,29.54,30.08,13.9,16,14.5
16215,19,2014-03-30,52,21,37,-3,27,34,28, 0,0538,1814,MO,0.0,0.00,29.35,30.15, 4.8,15,5.8
16216,20,2014-03-30,78,47,63,M,39,52,2, 0,-,-,Not_MO,0.0,0.00,29.34,30.07,11.1,16,11.2
16217,1,2014-03-31,42,33,38,M,30,34,27, 0,-,-,Not_MO,M,0.93,29.68,29.88,11.1,36,11.5
16218,2,2014-03-31,37,32,35,-4,29,32,30, 0,0532,1812,Not_MO,0.3,0.84,28.71,29.86,13.2,35,13.8
16219,3,2014-03-31,76,54,65, 9,50,56,0, 0,0612,1844,Not_MO,0.0,  T,29.11,29.82,13.4,18,16.8
16220,4,2014-03-31,85,60,73, 8,57,62,0, 8,0622,1849,MO,0.0,0.00,29.23,29.92, 8.3,17,9.2
16221,5,2014-03-31,M,M,M,M,31,M,M,M,0529,1809,MO,M,M,M,29.85,13.9,36,M
16222,6,2014-03-31,84,59,72, 9,58,62,0, 7,0622,1848,Not_MO,0.0,0.00,29.39,29.92,12.9,18,13.3
16223,7,2014-03-31,83,57,70,M,36,52,0, 5,-,-,MO,0.0,0.00,28.46,29.80, 9.8,19,17.4
16224,8,2014-03-31,82,56,69,M,M,M,0, 4,-,-,MO,M,0.00,29.61,M,M,M,8.0
16225,9,2014-03-31,57,30,44,M,37,42,21, 0,-,-,Not_MO,M,0.01,28.77,29.57,11.3,14,12.4
16226,10,2014-03-31,77,50,64,M,42,53,1, 0,0618,1845,MO,M,0.00,30.09,30.12, 1.1,10,6.2
16227,11,2014-03-31,76,41,59,-5,43,51,6, 0,0617,1845,MO,0.0,0.00,30.08,30.12, 1.4,13,3.1
16228,12,2014-03-31,74,46,60,M,45,52,5, 0,-,-,MO,0.0,0.00,30.08,30.13, 1.5,10,3.4
16229,13,2014-03-31,53,34,44,M,13,32,21, 0,-,-,MO,M,0.00,24.08,29.78, 8.2,32,15.5
16230,14,2014-03-31,86,57,72,16,37,53,0, 7,0619,1850,MO,0.0,0.00,28.45,29.79, 9.0,19,17.8
16231,15,2014-03-31,42,32,37,-2,29,33,28, 0,0530,1811,Not_MO,  T,0.47,29.47,29.89,10.5,33,11.3
16232,16,2014-03-31,41,33,37,M,30,34,28, 0,-,-,Not_MO,M,0.58,29.70,29.84,11.9,36,12.1
16233,17,2014-03-31,78,53,66,M,47,55,0, 1,-,-,Not_MO,0.0,0.02,29.18,29.87,10.6,18,13.2
16234,18,2014-03-31,81,58,70, 7,53,59,0, 5,0617,1846,MO,0.0,0.00,29.36,29.89,15.9,18,16.4
16235,19,2014-03-31,58,34,46, 6,33,41,19, 0,0536,1815,MO,0.0,  T,29.08,29.88,13.0,15,13.4
16236,20,2014-03-31,81,58,70,M,54,60,0, 5,-,-,Not_MO,0.0,0.00,29.16,29.89,11.4,17,11.9
16237,1,2014-04-01,55,32,44,M,26,36,21, 0,-,-,MO,M,0.00,29.88,30.06, 3.9,03,6.3
16238,2,2014-04-01,54,29,42, 2,27,35,23, 0,0531,1813,MO,0.0,0.00,28.92,30.05, 3.4,36,7.7
16239,3,2014-04-01,58,44,51,-6,36,44,14, 0,0610,1844,MO,0.0,0.00,29.23,29.96, 9.2,02,9.5
16240,4,2014-04-01,86,66,76,10,64,68,0,11,0621,1849,Not_MO,0.0,0.00,29.21,29.89, 8.0,16,8.1
16241,5,2014-04-01,M,M,M,M,26,M,M,M,0528,1810,MO,M,M,M,30.06, 5.9,03,M
16242,6,2014-04-01,87,67,77,13,66,69,0,12,0620,1849,Not_MO,0.0,  T,29.37,29.88,13.0,17,12.6
16243,7,2014-04-01,64,48,56,M,34,45,9, 0,-,-,MO,0.0,0.00,28.53,29.92,12.3,05,12.3
16244,8,2014-04-01,85,68,77,M,69,71,0,12,-,-,Not_MO,M,0.00,29.57,M, 8.4,16,8.2
16245,9,2014-04-01,38,20,29,M,20,26,36, 0,-,-,Not_MO,M,  T,29.18,29.91,13.8,29,14.4
16246,10,2014-04-01,83,54,M,M,48,57,M,M,0616,1845,MO,M,0.00,30.12,30.15, 4.6,16,6.9
16247,11,2014-04-01,82,45,64, 0,46,54,1, 0,0616,1846,Not_MO,0.0,0.00,30.11,30.15, 2.1,16,3.6
16248,12,2014-04-01,81,49,65,M,47,56,0, 0,-,-,Not_MO,0.0,0.00,30.11,30.15, 2.7,14,4.9
16249,13,2014-04-01,58,31,45,M,20,34,20, 0,-,-,MO,M,0.00,23.97,29.72, 5.2,18,12.6
16250,14,2014-04-01,68,50,59, 3,37,48,6, 0,0617,1851,MO,0.0,0.00,28.51,29.90,11.8,05,12.3
16251,15,2014-04-01,55,30,43, 4,26,35,22, 0,0529,1812,MO,0.0,0.00,29.66,30.06, 4.0,33,6.6
16252,16,2014-04-01,50,31,41,M,27,35,24, 0,-,-,MO,M,0.00,29.91,30.03, 5.4,02,8.1
16253,17,2014-04-01,62,47,55,M,35,45,10, 0,-,-,MO,0.0,0.00,29.28,29.98, 8.5,03,8.3
16254,18,2014-04-01,85,65,75,12,61,66,0,10,0616,1847,Not_MO,0.0,0.00,29.36,29.88,14.7,17,14.7
16255,19,2014-04-01,53,30,42, 2,24,33,23, 0,0534,1816,MO,0.0,0.00,29.15,29.86,15.0,25,15.4
16256,20,2014-04-01,84,66,75,M,62,66,0,10,-,-,Not_MO,0.0,0.00,29.17,29.88,10.7,16,11.0
16257,1,2014-04-02,54,28,41,M,29,36,24, 0,-,-,Not_MO,M,0.00,29.93,30.09, 3.0,06,3.2
16258,2,2014-04-02,55,33,44, 4,29,38,21, 0,0529,1814,MO,0.0,0.00,28.97,30.07, 7.6,25,8.4
16259,3,2014-04-02,83,49,66, 9,60,63,0, 1,0609,1845,MO,0.0,0.00,28.97,29.71,12.9,17,14.2
16260,4,2014-04-02,82,70,76,10,66,69,0,11,0619,1850,Not_MO,0.0,  T,29.08,29.77, 7.9,17,9.2
16261,5,2014-04-02,M,M,M,M,28,M,M,M,0526,1811,MO,M,M,M,30.09, 8.6,25,M
16262,6,2014-04-02,83,70,77,13,67,70,0,12,0619,1849,Not_MO,0.0,  T,29.24,29.77,14.6,17,14.8
16263,7,2014-04-02,84,51,68,M,58,63,0, 3,-,-,MO,0.0,0.00,28.30,29.67,16.5,18,17.1
16264,8,2014-04-02,84,72,78,M,71,73,0,13,-,-,Not_MO,M,0.00,29.46,M,12.1,16,12.1
16265,9,2014-04-02,41,20,31,M,20,28,34, 0,-,-,MO,M,0.00,29.38,30.14, 5.1,05,6.9
16266,10,2014-04-02,85,58,72,M,53,61,0, 7,0615,1846,MO,M,0.00,30.13,30.15, 5.5,17,7.8
16267,11,2014-04-02,84,48,66, 2,52,58,0, 1,0615,1846,MO,0.0,0.00,30.12,30.15, 3.2,15,5.0
