,date,station_nbr,store_nbr,item_nbr,units,depart,codesum
110959,2014-08-09,13,32,9,39,M,TSRA
110960,2014-08-09,13,32,45,50,M,TSRA
110961,2014-08-09,13,37,5,31,M,TSRA
110962,2014-08-09,13,37,38,18,M,TSRA
110963,2014-08-09,13,37,45,38,M,TSRA
110964,2014-08-09,13,40,5,58,M,TSRA
110965,2014-08-09,13,40,45,47,M,TSRA
110966,2014-08-09,13,40,55,1,M,TSRA
110967,2014-08-09,14,2,5,33, 3,BR
110968,2014-08-09,14,2,11,4, 3,BR
110969,2014-08-09,14,2,44,214, 3,BR
110970,2014-08-09,14,6,9,55, 3,BR
110971,2014-08-09,14,6,45,46, 3,BR
110972,2014-08-09,14,38,9,68, 3,BR
110973,2014-08-09,14,38,45,93, 3,BR
110974,2014-08-09,14,42,5,34, 3,BR
110975,2014-08-09,14,42,45,52, 3,BR
110976,2014-08-09,15,19,16,39,-1, 
110977,2014-08-09,15,19,75,3,-1, 
110978,2014-08-09,15,19,83,9,-1, 
110979,2014-08-09,16,14,9,4,M, 
110980,2014-08-09,16,14,25,7,M, 
110981,2014-08-09,16,45,9,60,M, 
110982,2014-08-09,16,45,22,1,M, 
110983,2014-08-09,16,45,26,3,M, 
110984,2014-08-09,18,36,1,3, 5, 
110985,2014-08-09,18,36,9,28, 5, 
110986,2014-08-09,18,36,30,3, 5, 
110987,2014-08-09,18,36,44,56, 5, 
110988,2014-08-09,19,30,13,2,-2, 
110989,2014-08-09,19,30,16,33,-2, 
110990,2014-08-09,19,30,44,82,-2, 
110991,2014-08-09,20,17,9,135,M, 
110992,2014-08-09,20,17,37,57,M, 
110993,2014-08-10,3,21,5,71,-2, 
110994,2014-08-10,3,21,44,84,-2, 
110995,2014-08-10,3,21,91,1,-2, 
110996,2014-08-10,3,21,109,8,-2, 
110997,2014-08-10,3,29,8,41,-2, 
110998,2014-08-10,3,29,41,33,-2, 
110999,2014-08-10,3,29,45,63,-2, 
111000,2014-08-10,3,29,56,1,-2, 
111001,2014-08-10,3,33,9,247,-2, 
111002,2014-08-10,3,33,44,385,-2, 
111003,2014-08-10,3,33,92,3,-2, 
111004,2014-08-10,4,8,5,48, 3, 
111005,2014-08-10,4,8,23,14, 3, 
111006,2014-08-10,5,35,16,35,M, 
111007,2014-08-10,5,35,66,19,M, 
111008,2014-08-10,6,7,5,69, 4, 
111009,2014-08-10,6,7,23,39, 4, 
111010,2014-08-10,6,7,95,55, 4, 
111011,2014-08-10,6,13,5,74, 4, 
111012,2014-08-10,6,13,36,91, 4, 
111013,2014-08-10,7,3,5,184,M, 
111014,2014-08-10,7,3,45,89,M, 
111015,2014-08-10,7,3,102,1,M, 
111016,2014-08-10,7,3,109,5,M, 
111017,2014-08-10,7,20,5,143,M, 
111018,2014-08-10,7,20,41,43,M, 
111019,2014-08-10,7,20,74,2,M, 
111020,2014-08-10,7,28,5,42,M, 
111021,2014-08-10,7,28,35,1,M, 
111022,2014-08-10,7,28,45,43,M, 
111023,2014-08-10,8,39,9,5,M,BR
111024,2014-08-10,8,39,36,6,M,BR
111025,2014-08-10,8,39,111,4,M,BR
111026,2014-08-10,9,4,9,130,M,RA BR
111027,2014-08-10,9,4,27,8,M,RA BR
111028,2014-08-10,9,24,6,125,M,RA BR
111029,2014-08-10,9,24,43,43,M,RA BR
111030,2014-08-10,10,11,9,70,M, 
111031,2014-08-10,10,11,68,37,M, 
111032,2014-08-10,10,11,87,4,M, 
111033,2014-08-10,10,11,110,1,M, 
111034,2014-08-10,10,22,9,97,M, 
111035,2014-08-10,10,22,68,27,M, 
111036,2014-08-10,10,27,9,42,M, 
111037,2014-08-10,10,27,68,38,M, 
111038,2014-08-10,10,27,80,3,M, 
111039,2014-08-10,11,12,16,60, 2, 
111040,2014-08-10,11,12,37,20, 2, 
111041,2014-08-10,11,43,16,65, 2, 
111042,2014-08-10,11,43,37,16, 2, 
111043,2014-08-10,11,43,73,1, 2, 
111044,2014-08-10,12,5,16,40,M,VCTS
111045,2014-08-10,12,5,37,5,M,VCTS
111046,2014-08-10,12,10,5,77,M,VCTS
111047,2014-08-10,12,10,37,27,M,VCTS
111048,2014-08-10,12,41,16,63,M,VCTS
111049,2014-08-10,12,41,61,2,M,VCTS
111050,2014-08-10,12,41,68,24,M,VCTS
111051,2014-08-10,12,41,108,8,M,VCTS
111052,2014-08-10,12,44,5,36,M,VCTS
111053,2014-08-10,12,44,62,1,M,VCTS
111054,2014-08-10,12,44,68,41,M,VCTS
111055,2014-08-10,12,44,94,3,M,VCTS
111056,2014-08-10,13,15,5,78,M,TS
111057,2014-08-10,13,15,45,86,M,TS
111058,2014-08-10,13,25,9,117,M,TS
111059,2014-08-10,13,25,45,82,M,TS
111060,2014-08-10,13,32,9,40,M,TS
111061,2014-08-10,13,32,45,54,M,TS
111062,2014-08-10,13,37,5,42,M,TS
111063,2014-08-10,13,37,38,13,M,TS
111064,2014-08-10,13,37,45,52,M,TS
111065,2014-08-10,13,37,53,1,M,TS
111066,2014-08-10,13,40,5,77,M,TS
111067,2014-08-10,13,40,45,71,M,TS
111068,2014-08-10,13,40,55,2,M,TS
111069,2014-08-10,14,2,5,116, 0, 
111070,2014-08-10,14,2,44,201, 0, 
111071,2014-08-10,14,6,9,73, 0, 
111072,2014-08-10,14,6,45,113, 0, 
111073,2014-08-10,14,6,107,4, 0, 
111074,2014-08-10,14,38,9,181, 0, 
111075,2014-08-10,14,38,45,147, 0, 
111076,2014-08-10,14,42,5,40, 0, 
111077,2014-08-10,14,42,45,82, 0, 
111078,2014-08-10,14,42,82,1, 0, 
111079,2014-08-10,18,36,9,41, 4,TS
111080,2014-08-10,18,36,30,2, 4,TS
111081,2014-08-10,18,36,44,72, 4,TS
111082,2014-08-10,19,30,16,35,-3,TSRA
111083,2014-08-10,19,30,44,75,-3,TSRA
111084,2014-08-10,19,30,65,2,-3,TSRA
111085,2014-08-10,20,17,9,148,M,RA VCTS
111086,2014-08-10,20,17,37,52,M,RA VCTS
111087,2014-08-10,20,17,71,1,M,RA VCTS
111088,2014-08-11,3,21,5,37,-4, 
111089,2014-08-11,3,21,44,60,-4, 
111090,2014-08-11,3,21,109,7,-4, 
111091,2014-08-11,3,29,8,58,-4, 
111092,2014-08-11,3,29,41,26,-4, 
111093,2014-08-11,3,29,45,70,-4, 
111094,2014-08-11,3,33,9,130,-4, 
111095,2014-08-11,3,33,44,179,-4, 
111096,2014-08-11,3,33,92,3,-4, 
111097,2014-08-11,4,8,5,38, 3,TSRA RA VCTS
111098,2014-08-11,4,8,23,10, 3,TSRA RA VCTS
111099,2014-08-11,4,8,100,2, 3,TSRA RA VCTS
111100,2014-08-11,5,35,16,28,M, 
111101,2014-08-11,5,35,66,12,M, 
111102,2014-08-11,6,7,5,43, 5,TS RA
111103,2014-08-11,6,7,7,1, 5,TS RA
111104,2014-08-11,6,7,23,24, 5,TS RA
111105,2014-08-11,6,7,95,54, 5,TS RA
111106,2014-08-11,6,13,5,62, 5,TS RA
111107,2014-08-11,6,13,36,48, 5,TS RA
111108,2014-08-11,7,3,5,62,M, 
111109,2014-08-11,7,3,45,61,M, 
111110,2014-08-11,7,3,109,3,M, 
111111,2014-08-11,7,20,5,96,M, 
111112,2014-08-11,7,20,41,16,M, 
111113,2014-08-11,7,20,74,1,M, 
111114,2014-08-11,7,28,5,68,M, 
111115,2014-08-11,7,28,35,4,M, 
111116,2014-08-11,7,28,45,39,M, 
111117,2014-08-11,8,39,9,18,M,RA DZ VCTS
111118,2014-08-11,8,39,36,5,M,RA DZ VCTS
111119,2014-08-11,8,39,111,1,M,RA DZ VCTS
111120,2014-08-11,9,4,9,153,M,RA BR VCTS
111121,2014-08-11,9,4,27,33,M,RA BR VCTS
111122,2014-08-11,9,4,90,4,M,RA BR VCTS
111123,2014-08-11,9,24,6,39,M,RA BR VCTS
111124,2014-08-11,9,24,43,42,M,RA BR VCTS
111125,2014-08-11,10,11,9,25,M,RA
111126,2014-08-11,10,11,68,23,M,RA
111127,2014-08-11,10,11,87,5,M,RA
111128,2014-08-11,10,22,9,54,M,RA
111129,2014-08-11,10,22,68,33,M,RA
111130,2014-08-11,10,27,9,79,M,RA
111131,2014-08-11,10,27,68,21,M,RA
111132,2014-08-11,11,12,16,37, 1,TSRA RA BR
111133,2014-08-11,11,12,37,20, 1,TSRA RA BR
111134,2014-08-11,11,43,16,61, 1,TSRA RA BR
111135,2014-08-11,11,43,37,24, 1,TSRA RA BR
111136,2014-08-11,11,43,73,1, 1,TSRA RA BR
111137,2014-08-11,13,15,5,75,M, 
111138,2014-08-11,13,15,45,57,M, 
111139,2014-08-11,13,25,9,105,M, 
111140,2014-08-11,13,25,12,2,M, 
111141,2014-08-11,13,25,45,54,M, 
111142,2014-08-11,13,32,9,49,M, 
111143,2014-08-11,13,32,45,48,M, 
111144,2014-08-11,13,37,5,79,M, 
111145,2014-08-11,13,37,38,9,M, 
111146,2014-08-11,13,37,45,34,M, 
111147,2014-08-11,13,37,53,2,M, 
111148,2014-08-11,13,40,5,14,M, 
111149,2014-08-11,13,40,45,39,M, 
111150,2014-08-11,14,2,5,110, 2, 
111151,2014-08-11,14,2,44,176, 2, 
111152,2014-08-11,14,6,9,30, 2, 
111153,2014-08-11,14,6,45,63, 2, 
111154,2014-08-11,14,38,9,83, 2, 
111155,2014-08-11,14,38,45,76, 2, 
111156,2014-08-11,14,42,5,27, 2, 
111157,2014-08-11,14,42,45,80, 2, 
111158,2014-08-11,14,42,82,1, 2, 
111159,2014-08-11,17,9,5,46,M, 
111160,2014-08-11,17,9,45,58,M, 
111161,2014-08-11,17,18,5,6,M, 
111162,2014-08-11,17,18,37,25,M, 
111163,2014-08-11,17,18,57,2,M, 
111164,2014-08-11,17,23,5,15,M, 
111165,2014-08-11,17,23,45,35,M, 
111166,2014-08-11,17,23,56,1,M, 
111167,2014-08-11,17,26,2,7,M, 
111168,2014-08-11,17,26,5,39,M, 
111169,2014-08-11,17,26,45,41,M, 
111170,2014-08-11,17,31,9,42,M, 
111171,2014-08-11,17,31,45,70,M, 
111172,2014-08-11,17,34,9,65,M, 
111173,2014-08-11,17,34,45,78,M, 
111174,2014-08-11,18,36,1,4, 3, 
111175,2014-08-11,18,36,9,21, 3, 
111176,2014-08-11,18,36,44,80, 3, 
111177,2014-08-11,19,30,16,29,-1,RA BR
111178,2014-08-11,19,30,44,79,-1,RA BR
111179,2014-08-11,20,17,9,163,M, 
111180,2014-08-11,20,17,37,53,M, 
111181,2014-08-12,3,21,5,21,-11, 
111182,2014-08-12,3,21,44,73,-11, 
111183,2014-08-12,3,21,109,8,-11, 
111184,2014-08-12,3,29,8,18,-11, 
111185,2014-08-12,3,29,41,21,-11, 
111186,2014-08-12,3,29,45,35,-11, 
111187,2014-08-12,3,29,56,1,-11, 
111188,2014-08-12,3,33,9,77,-11, 
111189,2014-08-12,3,33,44,125,-11, 
111190,2014-08-12,4,8,5,40, 1, 
111191,2014-08-12,4,8,23,22, 1, 
111192,2014-08-12,5,35,16,12,M, 
111193,2014-08-12,5,35,66,15,M, 
111194,2014-08-12,6,7,5,82, 2, 
111195,2014-08-12,6,7,23,26, 2, 
111196,2014-08-12,6,7,95,27, 2, 
111197,2014-08-12,6,13,5,55, 2, 
111198,2014-08-12,6,13,36,55, 2, 
111199,2014-08-12,7,3,5,37,M, 
111200,2014-08-12,7,3,45,38,M, 
111201,2014-08-12,7,3,109,8,M, 
111202,2014-08-12,7,20,5,105,M, 
111203,2014-08-12,7,20,41,17,M, 
111204,2014-08-12,7,28,5,16,M, 
111205,2014-08-12,7,28,35,3,M, 
111206,2014-08-12,7,28,45,35,M, 
111207,2014-08-12,8,39,9,12,M, 
111208,2014-08-12,8,39,36,3,M, 
111209,2014-08-12,8,39,111,3,M, 
111210,2014-08-12,9,4,9,91,M, 
111211,2014-08-12,9,4,27,1,M, 
111212,2014-08-12,9,24,6,13,M, 
111213,2014-08-12,9,24,43,42,M, 
111214,2014-08-12,9,24,60,2,M, 
111215,2014-08-12,10,11,9,48,M,RA
111216,2014-08-12,10,11,61,1,M,RA
111217,2014-08-12,10,11,68,27,M,RA
111218,2014-08-12,10,11,87,4,M,RA
111219,2014-08-12,10,11,110,5,M,RA
111220,2014-08-12,10,22,9,28,M,RA
111221,2014-08-12,10,22,54,1,M,RA
111222,2014-08-12,10,22,68,15,M,RA
111223,2014-08-12,10,27,9,49,M,RA
111224,2014-08-12,10,27,68,9,M,RA
111225,2014-08-12,11,12,16,20, 1,RA
111226,2014-08-12,11,12,37,6, 1,RA
111227,2014-08-12,11,43,16,83, 1,RA
111228,2014-08-12,11,43,37,18, 1,RA
111229,2014-08-12,13,15,5,15,M, 
111230,2014-08-12,13,15,45,34,M, 
111231,2014-08-12,13,25,9,119,M, 
111232,2014-08-12,13,25,45,62,M, 
111233,2014-08-12,13,32,9,20,M, 
111234,2014-08-12,13,32,45,33,M, 
111235,2014-08-12,13,37,5,44,M, 
111236,2014-08-12,13,37,38,10,M, 
111237,2014-08-12,13,37,45,39,M, 
111238,2014-08-12,13,40,5,36,M, 
111239,2014-08-12,13,40,45,47,M, 
111240,2014-08-12,14,2,5,60,-3, 
111241,2014-08-12,14,2,11,2,-3, 
111242,2014-08-12,14,2,44,117,-3, 
111243,2014-08-12,14,6,9,64,-3, 
111244,2014-08-12,14,6,45,51,-3, 
111245,2014-08-12,14,38,9,48,-3, 
111246,2014-08-12,14,38,45,59,-3, 
111247,2014-08-12,14,42,5,8,-3, 
111248,2014-08-12,14,42,45,41,-3, 
111249,2014-08-12,14,42,82,1,-3, 
111250,2014-08-12,17,9,5,40,M, 
111251,2014-08-12,17,9,10,1,M, 
111252,2014-08-12,17,9,45,30,M, 
111253,2014-08-12,17,18,5,11,M, 
111254,2014-08-12,17,18,37,9,M, 
111255,2014-08-12,17,23,5,37,M, 
111256,2014-08-12,17,23,45,34,M, 
111257,2014-08-12,17,26,2,1,M, 
111258,2014-08-12,17,26,5,5,M, 
111259,2014-08-12,17,26,45,29,M, 
111260,2014-08-12,17,31,9,47,M, 
111261,2014-08-12,17,31,45,97,M, 
111262,2014-08-12,17,34,9,65,M, 
111263,2014-08-12,17,34,45,56,M, 
111264,2014-08-12,18,36,9,42,-2, 
111265,2014-08-12,18,36,44,49,-2, 
111266,2014-08-12,19,30,16,30,-8,RA DZ BR
111267,2014-08-12,19,30,44,85,-8,RA DZ BR
111268,2014-08-12,19,30,65,1,-8,RA DZ BR
111269,2014-08-12,20,17,9,100,M, 
111270,2014-08-12,20,17,37,55,M, 
111271,2014-08-13,3,21,5,42,-10, 
111272,2014-08-13,3,21,44,63,-10, 
111273,2014-08-13,3,21,109,10,-10, 
111274,2014-08-13,3,29,8,29,-10, 
111275,2014-08-13,3,29,41,17,-10, 
111276,2014-08-13,3,29,45,63,-10, 
111277,2014-08-13,3,33,9,57,-10, 
111278,2014-08-13,3,33,44,157,-10, 
111279,2014-08-13,3,33,92,1,-10, 
111280,2014-08-13,4,8,5,17,-3, 
111281,2014-08-13,4,8,23,13,-3, 
111282,2014-08-13,5,35,16,24,M, 
111283,2014-08-13,5,35,66,11,M, 
111284,2014-08-13,6,7,5,65,-3, 
111285,2014-08-13,6,7,7,1,-3, 
111286,2014-08-13,6,7,23,19,-3, 
111287,2014-08-13,6,7,95,36,-3, 
111288,2014-08-13,6,13,5,105,-3, 
111289,2014-08-13,6,13,36,68,-3, 
111290,2014-08-13,7,3,5,61,M, 
111291,2014-08-13,7,3,45,54,M, 
111292,2014-08-13,7,3,109,4,M, 
111293,2014-08-13,7,20,5,41,M, 
111294,2014-08-13,7,20,41,20,M, 
111295,2014-08-13,7,20,74,2,M, 
111296,2014-08-13,7,28,5,10,M, 
111297,2014-08-13,7,28,35,2,M, 
111298,2014-08-13,7,28,45,44,M, 
111299,2014-08-13,8,39,9,1,M, 
111300,2014-08-13,8,39,36,5,M, 
111301,2014-08-13,8,39,111,1,M, 
111302,2014-08-13,9,4,9,132,M, 
111303,2014-08-13,9,4,27,39,M, 
111304,2014-08-13,9,4,90,2,M, 
111305,2014-08-13,9,24,6,121,M, 
111306,2014-08-13,9,24,43,47,M, 
111307,2014-08-13,9,24,76,2,M, 
111308,2014-08-13,10,11,9,26,M,TS RA
111309,2014-08-13,10,11,68,38,M,TS RA
111310,2014-08-13,10,11,110,4,M,TS RA
111311,2014-08-13,10,22,9,44,M,TS RA
111312,2014-08-13,10,22,68,39,M,TS RA
111313,2014-08-13,10,27,9,17,M,TS RA
111314,2014-08-13,10,27,68,10,M,TS RA
111315,2014-08-13,11,12,16,32,-1, 
111316,2014-08-13,11,12,37,19,-1, 
111317,2014-08-13,11,12,79,1,-1, 
111318,2014-08-13,11,43,16,81,-1, 
111319,2014-08-13,11,43,37,11,-1, 
111320,2014-08-13,11,43,73,2,-1, 
111321,2014-08-13,13,15,5,17,M, 
111322,2014-08-13,13,15,45,37,M, 
111323,2014-08-13,13,15,61,1,M, 
111324,2014-08-13,13,25,9,78,M, 
111325,2014-08-13,13,25,45,60,M, 
111326,2014-08-13,13,32,9,33,M, 
111327,2014-08-13,13,32,45,33,M, 
111328,2014-08-13,13,37,5,28,M, 
111329,2014-08-13,13,37,38,4,M, 
111330,2014-08-13,13,37,45,22,M, 
111331,2014-08-13,13,37,53,2,M, 
111332,2014-08-13,13,40,5,33,M, 
111333,2014-08-13,13,40,45,33,M, 
111334,2014-08-13,14,2,5,92,-3, 
111335,2014-08-13,14,2,44,136,-3, 
111336,2014-08-13,14,6,9,49,-3, 
111337,2014-08-13,14,6,45,52,-3, 
111338,2014-08-13,14,38,9,81,-3, 
111339,2014-08-13,14,38,45,52,-3, 
111340,2014-08-13,14,42,5,10,-3, 
111341,2014-08-13,14,42,45,67,-3, 
111342,2014-08-13,14,42,82,1,-3, 
111343,2014-08-13,17,9,5,43,M, 
111344,2014-08-13,17,9,45,48,M, 
111345,2014-08-13,17,18,5,13,M, 
111346,2014-08-13,17,18,37,12,M, 
111347,2014-08-13,17,23,5,14,M, 
111348,2014-08-13,17,23,45,23,M, 
111349,2014-08-13,17,26,5,27,M, 
111350,2014-08-13,17,26,45,48,M, 
111351,2014-08-13,17,31,9,60,M, 
111352,2014-08-13,17,31,45,63,M, 
111353,2014-08-13,17,34,9,46,M, 
111354,2014-08-13,17,34,45,37,M, 
111355,2014-08-13,18,36,1,3,-4, 
111356,2014-08-13,18,36,9,33,-4, 
111357,2014-08-13,18,36,30,2,-4, 
111358,2014-08-13,18,36,44,42,-4, 
111359,2014-08-13,19,30,16,11,-5, 
111360,2014-08-13,19,30,44,67,-5, 
111361,2014-08-13,20,17,9,106,M, 
111362,2014-08-13,20,17,37,53,M, 
111363,2014-08-13,20,17,71,1,M, 
111364,2014-08-14,3,21,5,20,-5, 
111365,2014-08-14,3,21,44,50,-5, 
111366,2014-08-14,3,21,109,4,-5, 
111367,2014-08-14,3,29,8,12,-5, 
111368,2014-08-14,3,29,41,9,-5, 
111369,2014-08-14,3,29,45,32,-5, 
111370,2014-08-14,3,33,9,71,-5, 
111371,2014-08-14,3,33,44,243,-5, 
111372,2014-08-14,3,33,92,1,-5, 
111373,2014-08-14,4,8,5,17,-2, 
111374,2014-08-14,4,8,23,8,-2, 
111375,2014-08-14,5,35,16,32,M, 
111376,2014-08-14,5,35,66,10,M, 
111377,2014-08-14,6,7,5,24,-1, 
111378,2014-08-14,6,7,23,30,-1, 
111379,2014-08-14,6,7,95,31,-1, 
111380,2014-08-14,6,13,5,67,-1, 
111381,2014-08-14,6,13,36,37,-1, 
111382,2014-08-14,7,3,5,26,M, 
111383,2014-08-14,7,3,45,15,M, 
111384,2014-08-14,7,3,109,1,M, 
111385,2014-08-14,7,20,5,14,M, 
111386,2014-08-14,7,20,41,18,M, 
111387,2014-08-14,7,20,74,2,M, 
111388,2014-08-14,7,28,5,31,M, 
111389,2014-08-14,7,28,35,1,M, 
111390,2014-08-14,7,28,45,26,M, 
111391,2014-08-14,8,39,9,16,M,VCTS
111392,2014-08-14,8,39,36,6,M,VCTS
111393,2014-08-14,8,39,111,5,M,VCTS
111394,2014-08-14,9,4,9,185,M, 
111395,2014-08-14,9,4,27,16,M, 
111396,2014-08-14,9,24,6,9,M, 
111397,2014-08-14,9,24,43,26,M, 
111398,2014-08-14,9,24,76,1,M, 
111399,2014-08-14,10,11,9,10,M,TSRA
111400,2014-08-14,10,11,68,16,M,TSRA
111401,2014-08-14,10,11,87,3,M,TSRA
111402,2014-08-14,10,11,110,1,M,TSRA
111403,2014-08-14,10,22,9,33,M,TSRA
111404,2014-08-14,10,22,54,1,M,TSRA
111405,2014-08-14,10,22,68,48,M,TSRA
111406,2014-08-14,10,27,9,13,M,TSRA
111407,2014-08-14,10,27,68,10,M,TSRA
111408,2014-08-14,10,27,80,1,M,TSRA
111409,2014-08-14,11,12,16,31, 1,TSRA BR
111410,2014-08-14,11,12,37,14, 1,TSRA BR
111411,2014-08-14,11,43,16,53, 1,TSRA BR
111412,2014-08-14,11,43,37,12, 1,TSRA BR
111413,2014-08-14,11,43,73,1, 1,TSRA BR
111414,2014-08-14,13,15,5,17,M,RA
111415,2014-08-14,13,15,45,37,M,RA
111416,2014-08-14,13,25,9,96,M,RA
111417,2014-08-14,13,25,45,60,M,RA
111418,2014-08-14,13,32,9,73,M,RA
111419,2014-08-14,13,32,45,30,M,RA
111420,2014-08-14,13,37,5,12,M,RA
111421,2014-08-14,13,37,38,6,M,RA
111422,2014-08-14,13,37,45,36,M,RA
111423,2014-08-14,13,37,104,3,M,RA
111424,2014-08-14,13,37,105,3,M,RA
111425,2014-08-14,13,40,5,44,M,RA
111426,2014-08-14,13,40,45,39,M,RA
111427,2014-08-14,14,2,5,76,-2, 
111428,2014-08-14,14,2,44,111,-2, 
111429,2014-08-14,14,6,9,75,-2, 
111430,2014-08-14,14,6,45,51,-2, 
111431,2014-08-14,14,6,107,2,-2, 
111432,2014-08-14,14,38,9,57,-2, 
111433,2014-08-14,14,38,45,51,-2, 
111434,2014-08-14,14,42,5,41,-2, 
111435,2014-08-14,14,42,45,67,-2, 
111436,2014-08-14,14,42,82,1,-2, 
111437,2014-08-14,17,9,5,38,M, 
111438,2014-08-14,17,9,45,40,M, 
111439,2014-08-14,17,18,5,17,M, 
111440,2014-08-14,17,18,37,15,M, 
111441,2014-08-14,17,23,5,16,M, 
111442,2014-08-14,17,23,45,16,M, 
111443,2014-08-14,17,26,5,29,M, 
111444,2014-08-14,17,26,45,42,M, 
111445,2014-08-14,17,31,9,34,M, 
111446,2014-08-14,17,31,45,51,M, 
111447,2014-08-14,17,34,9,35,M, 
111448,2014-08-14,17,34,31,1,M, 
111449,2014-08-14,17,34,45,52,M, 
111450,2014-08-14,19,30,13,1,-10, 
111451,2014-08-14,19,30,16,27,-10, 
111452,2014-08-14,19,30,44,88,-10, 
111453,2014-08-14,20,17,9,75,M, 
111454,2014-08-14,20,17,37,30,M, 
111455,2014-08-15,3,21,5,36, 1, 
111456,2014-08-15,3,21,44,49, 1, 
111457,2014-08-15,3,21,91,1, 1, 
111458,2014-08-15,3,21,109,7, 1, 
111459,2014-08-15,3,29,8,13, 1, 
111460,2014-08-15,3,29,41,12, 1, 
111461,2014-08-15,3,29,45,59, 1, 
111462,2014-08-15,3,29,56,1, 1, 
111463,2014-08-15,3,33,9,128, 1, 
111464,2014-08-15,3,33,44,271, 1, 
111465,2014-08-15,3,33,92,1, 1, 
111466,2014-08-15,4,8,5,6, 2, 
111467,2014-08-15,4,8,23,21, 2, 
111468,2014-08-15,4,8,59,1, 2, 
111469,2014-08-15,4,8,100,1, 2, 
111470,2014-08-15,5,35,16,36,M, 
111471,2014-08-15,5,35,66,9,M, 
111472,2014-08-15,6,7,5,62, 2, 
111473,2014-08-15,6,7,7,1, 2, 
111474,2014-08-15,6,7,23,25, 2, 
111475,2014-08-15,6,7,95,41, 2, 
111476,2014-08-15,6,13,5,97, 2, 
111477,2014-08-15,6,13,36,91, 2, 
111478,2014-08-15,7,3,5,72,M, 
111479,2014-08-15,7,3,45,51,M, 
111480,2014-08-15,7,3,109,8,M, 
111481,2014-08-15,7,20,5,52,M, 
111482,2014-08-15,7,20,41,17,M, 
111483,2014-08-15,7,20,74,3,M, 
111484,2014-08-15,7,28,5,30,M, 
111485,2014-08-15,7,28,35,1,M, 
111486,2014-08-15,7,28,45,26,M, 
111487,2014-08-15,8,39,9,3,M,HZ
111488,2014-08-15,8,39,36,5,M,HZ
111489,2014-08-15,8,39,111,1,M,HZ
111490,2014-08-15,9,4,9,129,M, 
111491,2014-08-15,9,4,27,22,M, 
111492,2014-08-15,9,4,90,1,M, 
111493,2014-08-15,9,24,6,14,M, 
111494,2014-08-15,9,24,43,31,M, 
111495,2014-08-15,9,24,60,3,M, 
111496,2014-08-15,10,11,9,43,M, 
111497,2014-08-15,10,11,68,27,M, 
111498,2014-08-15,10,11,87,1,M, 
111499,2014-08-15,10,22,9,40,M, 
111500,2014-08-15,10,22,68,17,M, 
111501,2014-08-15,10,27,9,9,M, 
111502,2014-08-15,10,27,68,16,M, 
111503,2014-08-15,11,12,16,32, 0, 
111504,2014-08-15,11,12,37,14, 0, 
111505,2014-08-15,11,43,16,64, 0, 
111506,2014-08-15,11,43,37,15, 0, 
111507,2014-08-15,13,15,5,24,M,TSRA
111508,2014-08-15,13,15,45,51,M,TSRA
111509,2014-08-15,13,15,61,1,M,TSRA
111510,2014-08-15,13,25,9,100,M,TSRA
111511,2014-08-15,13,25,45,48,M,TSRA
111512,2014-08-15,13,32,9,39,M,TSRA
111513,2014-08-15,13,32,45,35,M,TSRA
111514,2014-08-15,13,37,5,41,M,TSRA
111515,2014-08-15,13,37,38,9,M,TSRA
111516,2014-08-15,13,37,45,38,M,TSRA
111517,2014-08-15,13,37,104,3,M,TSRA
111518,2014-08-15,13,37,105,2,M,TSRA
111519,2014-08-15,13,40,5,34,M,TSRA
111520,2014-08-15,13,40,45,45,M,TSRA
111521,2014-08-15,13,40,55,1,M,TSRA
111522,2014-08-15,14,2,5,89, 1, 
111523,2014-08-15,14,2,11,2, 1, 
111524,2014-08-15,14,2,44,105, 1, 
111525,2014-08-15,14,6,9,22, 1, 
111526,2014-08-15,14,6,14,1, 1, 
111527,2014-08-15,14,6,45,52, 1, 
111528,2014-08-15,14,38,9,127, 1, 
111529,2014-08-15,14,38,45,82, 1, 
111530,2014-08-15,14,42,5,33, 1, 
111531,2014-08-15,14,42,45,35, 1, 
111532,2014-08-15,14,42,82,2, 1, 
111533,2014-08-15,17,9,5,49,M,BR
111534,2014-08-15,17,9,10,1,M,BR
111535,2014-08-15,17,9,45,58,M,BR
111536,2014-08-15,17,18,5,44,M,BR
111537,2014-08-15,17,18,37,18,M,BR
111538,2014-08-15,17,23,5,19,M,BR
111539,2014-08-15,17,23,45,29,M,BR
111540,2014-08-15,17,26,5,12,M,BR
111541,2014-08-15,17,26,45,55,M,BR
111542,2014-08-15,17,31,9,39,M,BR
111543,2014-08-15,17,31,45,84,M,BR
111544,2014-08-15,17,34,9,28,M,BR
111545,2014-08-15,17,34,45,81,M,BR
111546,2014-08-15,19,30,16,26,-3, 
111547,2014-08-15,19,30,44,103,-3, 
111548,2014-08-15,19,30,65,1,-3, 
111549,2014-08-15,20,17,9,100,M, 
111550,2014-08-15,20,17,37,52,M, 
111551,2014-08-16,3,21,5,57, 3, 
111552,2014-08-16,3,21,44,68, 3, 
111553,2014-08-16,3,21,109,8, 3, 
111554,2014-08-16,3,29,8,57, 3, 
111555,2014-08-16,3,29,41,27, 3, 
111556,2014-08-16,3,29,45,45, 3, 
111557,2014-08-16,3,33,9,160, 3, 
111558,2014-08-16,3,33,44,200, 3, 
111559,2014-08-16,4,8,5,29, 5, 
111560,2014-08-16,4,8,23,19, 5, 
