,station_nbr,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
19298,2,82.0,68.0,75.0,68.0,70.0,0.0,10.0,BR,0.0,0.0,28.91,29.98,6.0,25.0,6.6
19299,3,97.0,68.0,83.0,69.0,74.0,0.0,18.0,TSRA,0.0,0.02,29.11,29.81,13.8,15.0,15.9
19300,4,101.0,78.0,90.0,71.0,76.0,0.0,25.0,moderate,0.0,0.0,29.21,29.87,6.0,16.0,7.5
19302,6,100.0,77.0,89.0,72.0,76.0,0.0,24.0,moderate,0.0,0.0,29.37,29.87,11.7,16.0,11.6
19303,7,98.0,78.0,88.0,69.0,75.0,0.0,23.0,moderate,0.0,0.0,28.45,29.76,18.6,18.0,18.5
19307,11,94.0,73.0,84.0,74.0,76.0,0.0,19.0,moderate,0.0,0.0,30.06,30.08,3.4,15.0,5.4
19308,12,94.0,74.0,84.0,73.0,76.0,0.0,19.0,moderate,0.0,0.0,30.05,30.09,3.1,17.0,4.4
19310,14,98.0,74.0,86.0,68.0,74.0,0.0,21.0,moderate,0.0,0.0,28.44,29.77,18.2,18.0,17.9
19311,15,88.0,63.0,76.0,66.0,69.0,0.0,11.0,FG+ FG BR,0.0,0.0,29.57,29.94,0.9,28.0,1.7
19313,17,98.0,70.0,84.0,70.0,74.0,0.0,19.0,RA,0.0,0.02,29.18,29.85,10.4,17.0,11.6
19314,18,96.0,78.0,87.0,70.0,75.0,0.0,22.0,moderate,0.0,0.0,29.36,29.86,15.4,17.0,15.3
19315,19,82.0,69.0,76.0,66.0,69.0,0.0,11.0,RA BR,0.0,0.02,29.02,29.74,10.1,24.0,11.3
19316,20,98.0,78.0,88.0,69.0,75.0,0.0,23.0,moderate,0.0,0.0,29.17,29.86,12.0,16.0,11.8
19318,2,85.0,68.0,77.0,70.0,72.0,0.0,12.0,BR VCTS,0.0,0.94,28.82,29.86,8.0,24.0,8.6
19319,3,84.0,68.0,76.0,67.0,70.0,0.0,11.0,TSRA RA BR VCTS,0.0,1.07,29.23,29.92,5.9,12.0,9.1
19320,4,98.0,78.0,88.0,72.0,76.0,0.0,23.0,moderate,0.0,0.01,29.24,29.89,5.8,15.0,7.6
19323,7,92.0,74.0,83.0,69.0,73.0,0.0,18.0,TSRA BR,0.0,0.35,28.54,29.86,12.5,15.0,14.5
19327,11,92.0,73.0,83.0,74.0,75.0,0.0,18.0,TS TSRA,0.0,0.1,30.03,30.05,0.9,25.0,2.8
19328,12,91.0,75.0,83.0,74.0,76.0,0.0,18.0,RA VCTS,0.0,0.55,30.02,30.05,1.8,17.0,2.6
19331,15,87.0,63.0,75.0,69.0,70.0,0.0,10.0,RA FG+ FG BR,0.0,0.04,29.47,29.83,2.4,17.0,3.8
19333,17,83.0,67.0,75.0,68.0,70.0,0.0,10.0,TSRA RA VCTS,0.0,1.53,29.29,29.96,4.9,13.0,7.4
19334,18,97.0,79.0,88.0,71.0,75.0,0.0,23.0,moderate,0.0,0.0,29.41,29.9,12.4,16.0,13.2
19335,19,80.0,62.0,71.0,59.0,64.0,0.0,6.0,moderate,0.0,0.0,29.15,29.88,4.6,26.0,5.2
19336,20,100.0,78.0,89.0,70.0,75.0,0.0,24.0,moderate,0.0,0.0,29.21,29.9,8.9,16.0,10.2
19338,2,78.0,62.0,70.0,58.0,63.0,0.0,5.0,moderate,0.0,0.0,28.87,29.97,10.5,29.0,11.2
19339,3,94.0,72.0,83.0,71.0,75.0,0.0,18.0,moderate,0.0,0.0,29.18,29.88,12.7,16.0,12.9
19340,4,100.0,76.0,88.0,70.0,75.0,0.0,23.0,moderate,0.0,0.0,29.28,29.93,3.8,16.0,5.6
19342,6,99.0,72.0,86.0,69.0,74.0,0.0,21.0,moderate,0.0,0.0,29.43,29.93,7.7,16.0,8.5
19343,7,97.0,76.0,87.0,68.0,74.0,0.0,22.0,moderate,0.0,0.0,28.53,29.85,15.6,18.0,16.0
19347,11,91.0,70.0,81.0,72.0,75.0,0.0,16.0,BR,0.0,0.0,29.99,30.04,3.9,12.0,4.5
19348,12,90.0,73.0,82.0,72.0,75.0,0.0,17.0,BR,0.0,0.0,29.98,30.04,4.0,12.0,4.4
19350,14,98.0,73.0,86.0,67.0,73.0,0.0,21.0,moderate,0.0,0.0,28.53,29.86,14.0,18.0,14.5
19351,15,82.0,56.0,69.0,59.0,64.0,0.0,4.0,moderate,0.0,0.01,29.52,29.93,6.7,30.0,7.8
19353,17,95.0,72.0,84.0,70.0,74.0,0.0,19.0,moderate,0.0,0.0,29.24,29.93,9.4,17.0,9.5
19354,18,97.0,78.0,88.0,69.0,75.0,0.0,23.0,moderate,0.0,0.0,29.43,29.93,12.3,18.0,12.8
19355,19,81.0,61.0,71.0,60.0,64.0,0.0,6.0,moderate,0.0,0.0,29.23,29.96,6.4,18.0,7.5
19356,20,99.0,78.0,89.0,69.0,75.0,0.0,24.0,moderate,0.0,0.0,29.24,29.93,8.1,16.0,9.3
19358,2,80.0,57.0,69.0,57.0,62.0,0.0,4.0,moderate,0.0,0.0,29.08,30.17,7.8,25.0,9.0
19359,3,97.0,78.0,88.0,68.0,74.0,0.0,23.0,moderate,0.0,0.0,29.23,29.92,14.5,18.0,14.8
19360,4,99.0,73.0,86.0,73.0,76.0,0.0,21.0,TSRA BR,0.0,0.98,29.31,29.97,1.5,15.0,4.7
19362,6,97.0,71.0,84.0,72.0,75.0,0.0,19.0,TSRA RA,0.0,0.08,29.47,29.96,6.2,16.0,7.4
19363,7,97.0,77.0,87.0,64.0,71.0,0.0,22.0,moderate,0.0,0.0,28.59,29.91,16.0,19.0,16.6
19368,12,88.0,73.0,81.0,72.0,75.0,0.0,16.0,RA BR,0.0,0.03,30.03,30.08,2.9,10.0,3.7
19370,14,98.0,75.0,87.0,63.0,71.0,0.0,22.0,moderate,0.0,0.0,28.59,29.91,14.4,19.0,15.0
19371,15,83.0,51.0,67.0,58.0,61.0,0.0,2.0,moderate,0.0,0.0,29.75,30.13,1.8,19.0,2.6
19373,17,97.0,77.0,87.0,68.0,74.0,0.0,22.0,moderate,0.0,0.0,29.29,29.97,9.3,19.0,9.7
19374,18,97.0,78.0,88.0,69.0,74.0,0.0,23.0,moderate,0.0,0.0,29.47,29.97,11.1,18.0,11.7
19375,19,85.0,68.0,77.0,66.0,68.0,0.0,12.0,TSRA RA,0.0,0.27,29.15,29.89,10.0,19.0,12.6
19376,20,99.0,78.0,89.0,68.0,74.0,0.0,24.0,moderate,0.0,0.0,29.28,29.97,6.3,16.0,8.4
19378,2,83.0,64.0,74.0,66.0,68.0,0.0,9.0,moderate,0.0,0.0,29.05,30.11,9.6,23.0,10.3
19380,4,97.0,77.0,87.0,72.0,76.0,0.0,22.0,RA,0.0,0.02,29.33,30.0,1.4,15.0,3.7
19382,6,99.0,72.0,86.0,71.0,74.0,0.0,21.0,TS RA,0.0,0.05,29.49,29.99,3.4,15.0,4.6
19383,7,96.0,64.0,80.0,65.0,71.0,0.0,15.0,RA,0.0,0.04,28.7,30.01,2.9,22.0,13.0
19387,11,88.0,70.0,79.0,72.0,73.0,0.0,14.0,TSRA RA BR,0.0,1.27,30.04,30.07,1.4,16.0,3.3
19388,12,86.0,73.0,80.0,72.0,74.0,0.0,15.0,RA,0.0,0.07,30.04,30.08,2.1,17.0,3.2
19390,14,96.0,68.0,82.0,65.0,70.0,0.0,17.0,moderate,0.0,0.02,28.69,30.01,0.9,25.0,11.3
19391,15,89.0,57.0,73.0,65.0,68.0,0.0,8.0,BR,0.0,0.0,29.7,30.05,4.5,20.0,4.9
19393,17,97.0,69.0,83.0,67.0,72.0,0.0,18.0,moderate,0.0,0.0,29.38,30.05,1.1,26.0,6.8
19394,18,97.0,78.0,88.0,67.0,74.0,0.0,23.0,moderate,0.0,0.0,29.51,30.01,7.1,16.0,8.2
19396,20,99.0,77.0,88.0,67.0,74.0,0.0,23.0,moderate,0.0,0.0,29.31,30.01,4.6,15.0,6.5
19398,2,86.0,64.0,75.0,68.0,71.0,0.0,10.0,RA VCTS,0.0,0.11,28.84,29.9,10.8,24.0,12.9
19399,3,75.0,61.0,68.0,62.0,64.0,0.0,3.0,RA BR,0.0,0.19,29.42,30.14,8.8,1.0,9.3
19400,4,97.0,74.0,86.0,71.0,75.0,0.0,21.0,TSRA RA BR,0.0,0.19,29.33,29.99,0.8,13.0,2.8
19402,6,97.0,70.0,84.0,70.0,74.0,0.0,19.0,TSRA,0.0,0.04,29.49,29.99,1.3,11.0,4.1
19403,7,70.0,62.0,66.0,61.0,62.0,0.0,1.0,RA BR,0.0,1.26,28.79,30.15,9.1,2.0,9.3
19407,11,86.0,73.0,80.0,74.0,75.0,0.0,15.0,RA BR,0.0,0.58,29.98,30.01,5.5,22.0,6.4
19408,12,88.0,73.0,81.0,72.0,74.0,0.0,16.0,RA,0.0,0.01,29.97,30.01,6.2,22.0,7.1
19410,14,68.0,63.0,66.0,61.0,63.0,0.0,1.0,RA BR,0.0,1.92,28.79,30.14,9.7,2.0,10.1
19411,15,89.0,62.0,76.0,66.0,69.0,0.0,11.0,RA BR,0.0,0.04,29.49,29.86,4.1,24.0,7.0
19413,17,74.0,62.0,68.0,62.0,64.0,0.0,3.0,RA BR,0.0,0.56,29.49,30.18,7.0,2.0,6.9
19414,18,98.0,72.0,85.0,69.0,74.0,0.0,20.0,RA,0.0,0.07,29.53,30.02,2.2,3.0,6.3
19415,19,75.0,57.0,66.0,51.0,58.0,0.0,1.0,moderate,0.0,0.0,29.39,30.12,7.3,31.0,8.1
19416,20,97.0,76.0,87.0,69.0,74.0,0.0,22.0,RA VCTS,0.0,0.04,29.33,30.01,3.2,36.0,5.7
19418,2,73.0,60.0,67.0,52.0,58.0,0.0,2.0,moderate,0.0,0.02,28.98,30.1,5.8,34.0,6.2
19419,3,80.0,58.0,69.0,62.0,65.0,0.0,4.0,moderate,0.0,0.0,29.35,30.08,2.2,4.0,5.4
19420,4,89.0,74.0,82.0,72.0,74.0,0.0,17.0,TS RA BR,0.0,0.22,29.33,30.0,1.3,1.0,2.9
19422,6,91.0,72.0,82.0,71.0,74.0,0.0,17.0,TS TSRA,0.0,0.08,29.49,29.99,4.5,2.0,6.9
19423,7,82.0,59.0,71.0,59.0,64.0,0.0,6.0,moderate,0.0,0.0,28.71,30.09,3.2,3.0,4.5
19427,11,78.0,73.0,76.0,74.0,74.0,0.0,11.0,RA BR,0.0,1.31,29.95,29.99,5.8,22.0,6.8
19428,12,79.0,73.0,76.0,72.0,73.0,0.0,11.0,RA BR,0.0,2.09,29.95,29.99,5.0,22.0,5.7
19430,14,85.0,62.0,74.0,59.0,64.0,0.0,9.0,moderate,0.0,0.0,28.71,30.08,3.5,4.0,5.2
19433,17,80.0,61.0,71.0,62.0,65.0,0.0,6.0,BR,0.0,0.0,29.41,30.12,1.9,3.0,3.3
19434,18,89.0,70.0,80.0,68.0,71.0,0.0,15.0,moderate,0.0,0.0,29.52,30.03,4.6,1.0,6.4
19435,19,76.0,55.0,66.0,52.0,58.0,0.0,1.0,moderate,0.0,0.0,29.41,30.16,3.5,16.0,5.2
19436,20,91.0,73.0,82.0,68.0,72.0,0.0,17.0,moderate,0.0,0.0,29.32,30.02,3.9,1.0,6.1
19438,2,71.0,55.0,63.0,48.0,54.0,2.0,0.0,moderate,0.0,0.0,29.24,30.35,6.2,6.0,7.4
19439,3,89.0,63.0,76.0,67.0,70.0,0.0,11.0,moderate,0.0,0.0,29.23,29.96,7.9,17.0,8.5
19440,4,96.0,72.0,84.0,69.0,74.0,0.0,19.0,moderate,0.0,0.0,29.29,29.96,1.4,15.0,3.1
19442,6,94.0,68.0,81.0,69.0,73.0,0.0,16.0,moderate,0.0,0.0,29.45,29.96,2.3,17.0,3.5
19443,7,90.0,68.0,79.0,67.0,71.0,0.0,14.0,BR,0.0,0.0,28.59,29.95,10.2,18.0,10.9
19447,11,88.0,71.0,80.0,73.0,74.0,0.0,15.0,TS TSRA RA BR,0.0,1.42,29.98,30.03,3.0,22.0,4.7
19448,12,88.0,74.0,81.0,72.0,74.0,0.0,16.0,TSRA RA BR VCTS,0.0,0.61,29.99,30.04,3.5,20.0,5.1
19450,14,90.0,67.0,79.0,67.0,71.0,0.0,14.0,BR,0.0,0.0,28.59,29.95,8.8,18.0,9.3
19451,15,75.0,45.0,60.0,49.0,54.0,5.0,0.0,moderate,0.0,0.0,29.96,30.36,1.9,10.0,3.1
19453,17,89.0,63.0,76.0,67.0,70.0,0.0,11.0,BR,0.0,0.0,29.29,30.0,5.1,18.0,5.2
19454,18,94.0,74.0,84.0,69.0,74.0,0.0,19.0,BR HZ,0.0,0.0,29.44,29.96,6.4,15.0,7.7
19458,2,67.0,53.0,60.0,50.0,54.0,5.0,0.0,BR,0.0,0.0,29.21,30.3,6.4,6.0,7.0
19459,3,96.0,76.0,86.0,69.0,74.0,0.0,21.0,moderate,0.0,0.0,29.07,29.8,16.8,17.0,17.0
19460,4,97.0,74.0,86.0,70.0,74.0,0.0,21.0,moderate,0.0,0.0,29.22,29.9,4.0,18.0,5.6
19462,6,97.0,71.0,84.0,69.0,74.0,0.0,19.0,moderate,0.0,0.0,29.38,29.89,9.2,18.0,9.5
19463,7,95.0,76.0,86.0,67.0,73.0,0.0,21.0,moderate,0.0,0.0,28.43,29.78,17.7,18.0,18.0
19467,11,86.0,71.0,79.0,74.0,75.0,0.0,14.0,BR,0.0,0.55,30.01,30.05,2.3,6.0,4.4
19468,12,84.0,74.0,79.0,73.0,75.0,0.0,14.0,RA VCTS,0.0,0.02,30.0,30.05,1.2,12.0,3.5
19471,15,70.0,42.0,56.0,48.0,52.0,9.0,0.0,moderate,0.0,0.0,29.96,30.32,2.3,10.0,3.3
19473,17,97.0,75.0,86.0,69.0,74.0,0.0,21.0,moderate,0.0,0.0,29.14,29.85,10.9,18.0,11.3
19474,18,98.0,78.0,88.0,68.0,74.0,0.0,23.0,moderate,0.0,0.0,29.35,29.87,12.1,18.0,12.6
19475,19,78.0,61.0,70.0,61.0,64.0,0.0,5.0,moderate,0.0,0.0,29.15,29.92,7.0,16.0,7.7
19476,20,99.0,77.0,88.0,67.0,74.0,0.0,23.0,moderate,0.0,0.0,29.16,29.87,7.6,17.0,8.6
19478,2,69.0,55.0,62.0,55.0,57.0,3.0,0.0,FG+ FG BR,0.0,0.0,29.05,30.13,3.7,6.0,5.2
19480,4,99.0,77.0,88.0,70.0,75.0,0.0,23.0,moderate,0.0,0.0,29.15,29.81,5.2,18.0,7.3
19482,6,100.0,77.0,89.0,70.0,75.0,0.0,24.0,moderate,0.0,0.0,29.31,29.81,12.2,19.0,12.9
19483,7,85.0,66.0,76.0,65.0,70.0,0.0,11.0,RA,0.0,0.14,28.46,29.77,2.7,29.0,15.5
19491,15,71.0,53.0,62.0,55.0,57.0,3.0,0.0,moderate,0.0,0.0,29.77,30.13,0.6,26.0,2.3
19493,17,91.0,71.0,81.0,68.0,72.0,0.0,16.0,RA,0.0,0.01,29.13,29.79,3.6,23.0,11.5
19494,18,100.0,79.0,90.0,68.0,75.0,0.0,25.0,moderate,0.0,0.0,29.27,29.77,12.4,19.0,12.9
19495,19,80.0,51.0,66.0,60.0,62.0,0.0,1.0,RA BR,0.0,0.36,28.93,29.65,7.2,25.0,15.7
19496,20,101.0,78.0,90.0,68.0,75.0,0.0,25.0,moderate,0.0,0.0,29.08,29.77,7.5,17.0,9.7
19500,4,99.0,78.0,89.0,71.0,76.0,0.0,24.0,moderate,0.0,0.0,29.23,29.88,2.7,17.0,5.1
19502,6,99.0,72.0,86.0,70.0,75.0,0.0,21.0,moderate,0.0,0.0,29.39,29.88,5.1,17.0,6.2
19503,7,74.0,63.0,69.0,60.0,63.0,0.0,4.0,moderate,0.0,0.0,28.7,30.03,11.5,3.0,12.4
19507,11,90.0,70.0,80.0,72.0,74.0,0.0,15.0,moderate,0.0,0.0,29.98,30.02,2.7,9.0,3.4
19508,12,88.0,73.0,81.0,72.0,75.0,0.0,16.0,moderate,0.0,0.0,29.98,30.02,2.4,10.0,3.3
19511,15,71.0,58.0,65.0,61.0,62.0,0.0,0.0,RA BR,0.0,0.02,29.5,29.87,5.6,18.0,7.8
19513,17,74.0,63.0,69.0,59.0,63.0,0.0,4.0,moderate,0.0,0.0,29.41,30.07,11.0,2.0,11.2
19515,19,51.0,47.0,49.0,42.0,46.0,16.0,0.0,moderate,0.0,0.0,29.45,30.17,8.8,35.0,10.0
19516,20,91.0,74.0,83.0,70.0,74.0,0.0,18.0,moderate,0.0,0.05,29.24,29.9,3.3,36.0,8.0
19518,2,68.0,49.0,59.0,47.0,52.0,6.0,0.0,moderate,0.0,0.0,28.98,30.11,6.6,33.0,8.1
19519,3,62.0,54.0,58.0,53.0,55.0,7.0,0.0,RA DZ BR,0.0,0.07,29.53,30.22,12.9,1.0,13.1
19520,4,96.0,66.0,81.0,69.0,73.0,0.0,16.0,TS TSRA BR,0.0,0.51,29.33,29.98,2.9,1.0,4.8
19522,6,98.0,66.0,82.0,69.0,72.0,0.0,17.0,TSRA RA DZ BR,0.0,0.69,29.49,29.97,6.2,3.0,7.9
19523,7,65.0,53.0,59.0,52.0,54.0,6.0,0.0,RA BR,0.0,0.15,28.89,30.24,15.9,1.0,16.1
19527,11,90.0,71.0,81.0,73.0,75.0,0.0,16.0,moderate,0.0,0.0,29.97,30.01,3.7,9.0,4.4
19528,12,89.0,74.0,82.0,74.0,76.0,0.0,17.0,moderate,0.0,0.0,29.97,30.01,3.8,6.0,5.0
19530,14,65.0,54.0,60.0,52.0,55.0,5.0,0.0,RA BR,0.0,0.11,28.87,30.22,16.6,1.0,16.8
19531,15,68.0,47.0,58.0,45.0,51.0,7.0,0.0,moderate,0.0,0.0,29.7,30.12,9.6,32.0,10.2
19533,17,63.0,54.0,59.0,53.0,55.0,6.0,0.0,RA BR,0.0,0.09,29.59,30.26,10.3,1.0,10.5
19534,18,74.0,60.0,67.0,63.0,65.0,0.0,2.0,RA DZ BR,0.0,0.04,29.6,30.08,11.1,1.0,11.6
19535,19,50.0,42.0,46.0,40.0,44.0,19.0,0.0,RA,0.0,0.16,29.55,30.31,9.8,34.0,10.3
19536,20,75.0,60.0,68.0,64.0,66.0,0.0,3.0,RA BR HZ,0.0,0.06,29.39,30.07,10.3,35.0,10.6
19538,2,59.0,47.0,53.0,49.0,51.0,12.0,0.0,RA BR,0.0,0.23,29.11,30.21,5.0,3.0,7.1
19539,3,67.0,52.0,60.0,47.0,52.0,5.0,0.0,moderate,0.0,0.0,29.55,30.28,3.9,6.0,7.7
19540,4,66.0,60.0,63.0,61.0,62.0,2.0,0.0,RA BR,0.0,0.68,29.47,30.16,4.3,36.0,5.3
19542,6,67.0,60.0,64.0,61.0,62.0,1.0,0.0,RA DZ BR,0.0,0.21,29.63,30.15,12.9,36.0,13.3
19543,7,65.0,50.0,58.0,47.0,52.0,7.0,0.0,moderate,0.0,0.0,28.89,30.28,4.7,5.0,6.9
19547,11,91.0,72.0,82.0,73.0,75.0,0.0,17.0,moderate,0.0,0.0,29.99,30.04,3.0,15.0,3.9
19548,12,91.0,75.0,83.0,73.0,76.0,0.0,18.0,moderate,0.0,0.0,29.99,30.04,3.7,16.0,5.4
19550,14,68.0,50.0,59.0,47.0,52.0,6.0,0.0,moderate,0.0,0.0,28.87,30.27,5.7,5.0,8.4
19551,15,58.0,39.0,49.0,48.0,50.0,16.0,0.0,RA BR,0.0,0.18,29.85,30.22,1.9,8.0,3.0
19553,17,64.0,51.0,58.0,47.0,52.0,7.0,0.0,moderate,0.0,0.0,29.62,30.32,4.7,5.0,6.7
19554,18,71.0,57.0,64.0,55.0,59.0,1.0,0.0,moderate,0.0,0.0,29.7,30.22,8.1,3.0,9.5
19555,19,57.0,41.0,49.0,40.0,44.0,16.0,0.0,moderate,0.0,0.0,29.57,30.33,2.1,30.0,7.9
19558,2,61.0,46.0,54.0,43.0,48.0,11.0,0.0,moderate,0.0,0.0,29.1,30.21,7.4,33.0,8.2
19560,4,77.0,64.0,71.0,64.0,66.0,0.0,6.0,BR,0.0,0.0,29.46,30.15,0.7,5.0,2.0
19562,6,78.0,64.0,71.0,64.0,66.0,0.0,6.0,BR,0.0,0.0,29.62,30.14,5.8,3.0,7.1
19567,11,91.0,72.0,82.0,74.0,76.0,0.0,17.0,moderate,0.0,0.0,30.07,30.11,3.7,12.0,4.7
19568,12,89.0,74.0,82.0,73.0,76.0,0.0,17.0,VCTS,0.0,0.0,30.06,30.11,4.1,12.0,4.9
19570,14,79.0,54.0,67.0,58.0,61.0,0.0,2.0,RA,0.0,0.01,28.77,30.16,7.5,17.0,7.9
19571,15,63.0,37.0,50.0,42.0,47.0,15.0,0.0,moderate,0.0,0.0,29.81,30.21,7.6,32.0,8.4
19573,17,80.0,51.0,66.0,57.0,61.0,0.0,1.0,BR,0.0,0.0,29.49,30.21,3.8,18.0,4.3
19574,18,81.0,62.0,72.0,62.0,65.0,0.0,7.0,BR,0.0,0.0,29.65,30.17,3.8,8.0,4.8
19575,19,64.0,46.0,55.0,43.0,49.0,10.0,0.0,moderate,0.0,0.0,29.46,30.23,8.1,22.0,8.3
19576,20,84.0,64.0,74.0,61.0,65.0,0.0,9.0,BR,0.0,0.0,29.44,30.16,3.5,8.0,4.5
19578,2,62.0,45.0,54.0,41.0,47.0,11.0,0.0,moderate,0.0,0.0,29.1,30.18,2.2,34.0,4.0
19579,3,88.0,69.0,79.0,66.0,69.0,0.0,14.0,RA,0.0,0.01,29.38,30.09,7.7,18.0,9.8
19580,4,88.0,69.0,79.0,68.0,71.0,0.0,14.0,BR,0.0,0.0,29.39,30.08,0.4,8.0,1.6
19582,6,89.0,67.0,78.0,68.0,72.0,0.0,13.0,BR,0.0,0.0,29.55,30.07,3.5,5.0,3.8
19587,11,92.0,72.0,82.0,74.0,75.0,0.0,17.0,TSRA RA,0.0,0.12,30.09,30.12,1.3,16.0,3.5
19588,12,89.0,73.0,81.0,73.0,75.0,0.0,16.0,TS RA,0.0,0.04,30.09,30.12,1.2,17.0,3.3
19591,15,66.0,35.0,51.0,41.0,46.0,14.0,0.0,moderate,0.0,0.0,29.82,30.18,1.0,33.0,2.1
19593,17,87.0,68.0,78.0,66.0,69.0,0.0,13.0,RA,0.0,0.02,29.44,30.13,5.9,20.0,6.8
19595,19,57.0,48.0,53.0,48.0,51.0,12.0,0.0,RA,0.0,0.05,29.39,30.15,2.4,32.0,4.5
19596,20,88.0,70.0,79.0,66.0,71.0,0.0,14.0,RA,0.0,0.03,29.39,30.1,2.3,10.0,3.5
19599,3,78.0,66.0,72.0,64.0,66.0,0.0,7.0,moderate,0.0,0.0,29.34,30.06,3.3,1.0,5.2
19600,4,94.0,74.0,84.0,72.0,75.0,0.0,19.0,TSRA RA BR,0.0,0.02,29.32,30.0,1.0,10.0,2.6
19602,6,94.0,73.0,84.0,72.0,75.0,0.0,19.0,TS RA BR,0.0,0.01,29.47,30.0,4.3,7.0,6.6
19603,7,86.0,68.0,77.0,69.0,71.0,0.0,12.0,RA BR HZ,0.0,0.0,28.69,30.05,2.4,9.0,4.4
19607,11,82.0,72.0,77.0,74.0,75.0,0.0,12.0,TS TSRA RA,0.0,0.74,29.99,30.01,3.9,25.0,5.5
19608,12,85.0,73.0,79.0,73.0,75.0,0.0,14.0,RA BR VCTS,0.0,3.02,29.99,30.01,3.2,26.0,5.3
19610,14,89.0,70.0,80.0,68.0,71.0,0.0,15.0,BR,0.0,0.0,28.68,30.04,2.8,9.0,4.0
19611,15,65.0,48.0,57.0,50.0,52.0,8.0,0.0,RA FG+ BR,0.0,0.1,29.64,30.01,0.1,24.0,1.2
19613,17,78.0,67.0,73.0,65.0,67.0,0.0,8.0,moderate,0.0,0.0,29.4,30.1,3.1,2.0,4.3
19614,18,92.0,75.0,84.0,68.0,73.0,0.0,19.0,moderate,0.0,0.0,29.51,30.03,4.0,11.0,5.4
19615,19,65.0,44.0,55.0,42.0,48.0,10.0,0.0,moderate,0.0,0.0,29.39,30.15,2.8,24.0,6.4
19616,20,92.0,75.0,84.0,68.0,73.0,0.0,19.0,moderate,0.0,0.0,29.31,30.03,3.5,12.0,4.4
19618,2,65.0,48.0,57.0,44.0,50.0,8.0,0.0,moderate,0.0,0.0,28.92,30.0,8.2,28.0,8.7
19619,3,94.0,71.0,83.0,69.0,73.0,0.0,18.0,BR,0.0,0.0,29.15,29.87,9.0,18.0,9.9
19620,4,91.0,75.0,83.0,73.0,76.0,0.0,18.0,TSRA BR,0.0,0.35,29.21,29.9,1.8,15.0,2.9
19622,6,91.0,75.0,83.0,74.0,76.0,0.0,18.0,TS RA BR,0.0,0.02,29.37,29.89,3.9,13.0,5.0
19623,7,91.0,72.0,82.0,67.0,71.0,0.0,17.0,BR HZ,0.0,0.0,28.53,29.88,8.7,21.0,9.6
19627,11,88.0,71.0,80.0,73.0,74.0,0.0,15.0,BR,0.0,0.0,29.87,29.9,1.3,31.0,4.0
19630,14,92.0,69.0,81.0,67.0,71.0,0.0,16.0,BR,0.0,0.0,28.53,29.88,6.2,21.0,7.6
19631,15,69.0,43.0,56.0,46.0,50.0,9.0,0.0,FG+ FG BR,0.0,0.0,29.62,29.98,0.3,28.0,1.3
19633,17,93.0,65.0,79.0,69.0,72.0,0.0,14.0,FG BR,0.0,0.0,29.21,29.92,5.3,19.0,5.9
19636,20,96.0,73.0,85.0,71.0,74.0,0.0,20.0,RA,0.0,0.63,29.2,29.91,2.5,14.0,3.7
19639,3,86.0,65.0,76.0,66.0,68.0,0.0,11.0,TSRA RA BR,0.0,0.48,29.22,29.92,2.3,9.0,7.5
19640,4,90.0,72.0,81.0,73.0,74.0,0.0,16.0,TSRA RA FG BR,0.0,3.66,29.18,29.85,1.3,3.0,2.0
19642,6,90.0,71.0,81.0,73.0,74.0,0.0,16.0,TSRA RA BR,0.0,1.46,29.33,29.84,1.4,6.0,6.5
19643,7,89.0,66.0,78.0,65.0,69.0,0.0,13.0,RA BR,0.0,0.16,28.56,29.89,6.6,15.0,9.1
19647,11,92.0,69.0,81.0,72.0,74.0,0.0,16.0,BR,0.0,0.0,29.86,29.91,1.5,11.0,2.9
19648,12,89.0,72.0,81.0,72.0,75.0,0.0,16.0,moderate,0.0,0.0,29.85,29.91,1.7,11.0,3.7
19650,14,90.0,67.0,79.0,65.0,68.0,0.0,14.0,RA,0.0,0.07,28.56,29.9,6.7,14.0,8.1
19651,15,71.0,38.0,55.0,43.0,48.0,10.0,0.0,FG+ BR,0.0,0.0,29.62,30.02,4.6,33.0,5.1
19653,17,85.0,65.0,75.0,66.0,68.0,0.0,10.0,RA BR VCTS,0.0,0.77,29.28,29.96,2.6,9.0,5.5
19654,18,89.0,73.0,81.0,70.0,73.0,0.0,16.0,moderate,0.0,0.0,29.36,29.88,5.6,12.0,8.0
19655,19,59.0,51.0,55.0,50.0,52.0,10.0,0.0,moderate,0.0,0.0,29.41,30.15,7.5,1.0,8.1
19656,20,90.0,72.0,81.0,70.0,73.0,0.0,16.0,moderate,0.0,0.0,29.18,29.87,5.2,11.0,6.2
19658,2,56.0,41.0,49.0,33.0,41.0,16.0,0.0,moderate,0.0,0.0,29.23,30.36,3.9,6.0,7.4
19659,3,83.0,67.0,75.0,68.0,70.0,0.0,10.0,BR,0.0,0.0,29.24,29.95,6.1,14.0,6.5
19660,4,86.0,74.0,80.0,73.0,75.0,0.0,15.0,RA BR,0.0,0.13,29.21,29.88,1.0,10.0,2.7
19662,6,86.0,74.0,80.0,74.0,75.0,0.0,15.0,BR,0.0,0.57,29.36,29.87,3.7,7.0,5.2
19663,7,88.0,67.0,78.0,66.0,70.0,0.0,13.0,BR HZ,0.0,0.0,28.59,29.92,8.0,16.0,8.4
